area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,roi
24924,410337.5,0.060740244,8390.146387,825,784,6379,11,820.7360229,360.6730957,118.7389297,0.898266665,2021.10.25-15.20.45_RaspiY_side1_cameraA
115370,684235,0.168611661,83128.29846,981,849,6675,15,674.1168823,423.5229797,96.12509918,0.778000689,2021.10.25-15.07.33_RaspiY_side6_cameraA
306512,777809.5,0.394070785,24860.21763,1047,1058,7322,19,858.1795654,711.821167,45.1542511,0.558573828,2021.10.25-15.23.37_RaspiY_side7_cameraA
374666,796607.5,0.47032698,25328.89028,1252,978,8592,33,1038.668701,711.00354,98.98720551,0.728981387,2021.10.25-15.08.39_RaspiY_side7_cameraA
93638,752612,0.124417362,44464.68117,1259,877,9980,12,662.5599365,599.9782104,126.6235809,0.424249024,2021.10.25-15.05.39_RaspiY_side1_cameraA
132427,608404.5,0.217662756,19594.57267,1077,791,8121,10,806.6472778,467.3629761,95.14672852,0.815050789,2021.10.25-15.07.33_RaspiY_side4_cameraA
54223,646076.5,0.083926594,96877.34882,1167,825,7472,19,969.2839966,397.1758423,110.9067459,0.912192427,2021.10.25-15.00.52_RaspiY_side4_cameraA
97746,971429.5,0.100620786,48566.9003,1217,1322,10444,9,769.1682739,626.4868774,112.3952789,0.580164799,2021.10.25-15.07.33_RaspiY_side2_cameraA
235554,1042181,0.22602024,57100.32219,1403,1116,9417,24,1139.234253,753.8031616,124.3385315,0.749790506,2021.10.25-15.16.36_RaspiY_side5_cameraA
254302,812011.5,0.313175368,17919.39015,1392,836,8638,18,1262.979614,639.3635864,96.61097717,0.862395991,2021.10.25-15.27.19_RaspiY_side4_cameraA
100768,884092,0.113979088,56808.63631,1028,1226,9206,11,758.6606445,588.2814941,58.32823181,0.631444433,2021.10.25-15.03.57_RaspiY_side5_cameraA
43635,473583.5,0.092137923,9840.740634,912,1184,9636,13,863.2904053,502.9550476,116.803894,0.812757321,2021.10.25-15.20.45_RaspiY_side4_cameraA
189170,784542.5,0.241121418,62590.75675,1210,964,8415,12,1235.144409,623.0901489,100.3529968,0.863430711,2021.10.25-15.15.40_RaspiY_side3_cameraA
141837,638515,0.222135737,24349.73107,958,930,6337,21,863.8759766,631.8604736,139.550766,0.681921909,2021.10.25-15.21.45_RaspiY_side2_cameraA
222195,820896,0.270673752,27151.08601,1385,854,9637,14,1225.143921,583.0841675,96.09886169,0.879482536,2021.10.25-15.17.32_RaspiY_side5_cameraA
13632,585258.5,0.023292272,12856.04124,1059,766,6887,16,1675.79834,979.2606812,141.4161682,0.811498338,2021.10.25-15.19.48_RaspiY_side2_cameraA
401140,962075.5,0.416952724,20364.84795,1185,1340,9184,30,1093.367432,819.3848267,41.51944733,0.662101732,2021.10.25-15.18.48_RaspiY_side7_cameraA
262387,645189.5,0.406682068,22338.73965,986,954,8142,21,1003.077393,645.387085,56.29025269,0.765524228,2021.10.25-15.23.37_RaspiY_side6_cameraA
171080,586209,0.291841306,16648.97608,1013,838,6453,12,812.0209351,599.1929932,93.73427582,0.674906364,2021.10.25-15.25.40_RaspiY_side2_cameraA
26657,519039.5,0.051358326,9330.585746,1126,1155,9864,11,1511.824341,748.045105,103.8671341,0.869008983,2021.10.25-15.20.45_RaspiY_side2_cameraA
256849,834976.5,0.30761225,14435.42243,1118,1054,7790,25,991.4662476,692.5674438,109.4817963,0.715582222,2021.10.25-15.22.38_RaspiY_side2_cameraA
224431,1116524,0.201008666,34677.56186,1170,1413,8869,19,1176.998779,911.8843994,163.0027618,0.632262911,2021.10.25-15.24.30_RaspiY_side2_cameraA
239370,1303707.5,0.183607136,38919.52693,1383,1290,10044,20,1337.77832,820.0446777,71.84368896,0.790090697,2021.10.25-15.16.36_RaspiY_side3_cameraA
200160,1178970.5,0.16977524,37794.07046,1195,1434,9408,14,1093.719971,867.7624512,13.07053566,0.608694626,2021.10.25-15.24.30_RaspiY_side3_cameraA
201533,468864,0.429832531,23749.10448,790,796,5646,19,713.5817261,573.8370972,62.51749039,0.594406801,2021.10.25-15.12.44_RaspiY_side4_cameraA
136422,931165.5,0.146506717,105363.3929,1357,875,9818,20,1263.355713,649.5471802,90.83339691,0.857703681,2021.10.25-15.01.46_RaspiY_side6_cameraA
136183,456283.5,0.298461373,58710.74445,987,764,6767,20,749.5626831,430.7565308,88.9668808,0.818380228,2021.10.25-15.07.33_RaspiY_side3_cameraA
172003,808759,0.212675222,55308.45106,1139,1004,8296,21,881.0773926,732.9533691,82.88014984,0.554950946,2021.10.25-15.01.46_RaspiY_side3_cameraA
373434,1002411,0.372535816,19805.63437,1173,1327,11867,23,1116.364258,742.4379883,107.659935,0.746798882,2021.10.25-15.12.44_RaspiY_side1_cameraA
187443,827560,0.226500798,18541.4443,1102,916,7773,20,994.2570801,769.2508545,118.8351288,0.63355932,2021.10.25-15.22.38_RaspiY_side3_cameraA
73641,708499.5,0.103939382,28491.63132,1010,961,7383,11,1018.965759,512.8179321,129.8177338,0.864127485,2021.10.25-15.25.40_RaspiY_side6_cameraA
135866,691335.5,0.196526867,47440.56642,1273,829,9036,17,996.8032227,590.0821533,98.31785583,0.805956646,2021.10.25-15.10.50_RaspiY_side7_cameraA
489715,744694.5,0.657605233,14763.14762,1068,917,8478,27,940.7628784,812.7547607,110.3464127,0.503609197,2021.10.25-15.23.37_RaspiY_side3_cameraA
286833,840715,0.34117745,19054.89557,1247,806,9368,25,1170.148682,640.2138062,82.97236633,0.837053033,2021.10.25-15.12.44_RaspiY_side6_cameraA
306386,765599,0.400191223,33941.59231,1334,956,8746,18,1130.249146,737.6190796,85.13030243,0.757688518,2021.10.25-15.13.50_RaspiY_side4_cameraA
81,85399,0.000948489,1513.515229,419,484,3470,5,490.737854,125.8080826,0,0.966580007,2021.10.25-15.04.49_RaspiY_side7_cameraA
156050,981251.5,0.159031604,100871.7367,1476,1365,11451,15,962.6396484,614.8043213,104.7628555,0.769484844,2021.10.25-15.15.40_RaspiY_side2_cameraA
183614,714990.5,0.256806209,27167.55753,1169,847,7661,27,1011.204407,696.1841431,64.45855713,0.72526459,2021.10.25-15.22.38_RaspiY_side6_cameraA
292968,1068117,0.274284559,48626.16365,1227,1236,8566,19,1034.400391,886.4040527,148.1756744,0.515440316,2021.10.25-15.09.55_RaspiY_side4_cameraA
276643,1375697,0.201092973,36500.53731,1404,1499,10546,12,1144.72229,1060.072388,151.6281433,0.377395891,2021.10.25-15.24.30_RaspiY_side1_cameraA
287337,1101745.5,0.26080161,30140.10785,1439,1179,9250,32,1184.550049,973.8216553,91.87900543,0.569339391,2021.10.25-15.16.36_RaspiY_side2_cameraA
15304,926893,0.016511075,16900.33987,1093,1274,9271,11,1293.593628,643.9464111,77.7652359,0.867293849,2021.10.25-15.19.48_RaspiY_side3_cameraA
122901,665273.5,0.184737555,173076.1681,1168,868,8001,17,1033.738159,512.3114624,92.17664337,0.868555946,2021.10.25-15.02.47_RaspiY_side1_cameraA
56,75810,0.000738689,1367.486413,426,359,3060,7,105.4322357,99.34870911,132.8969879,0.334771949,2021.10.25-15.04.49_RaspiY_side2_cameraA
385699,1249765,0.30861722,54547.37803,1205,1387,10738,22,1129.195068,1008.519714,49.96429062,0.449795595,2021.10.25-15.09.55_RaspiY_side1_cameraA
26939,414943,0.06492217,9494.668721,852,821,6537,12,1125.041016,1028.180664,112.9159851,0.405928026,2021.10.25-15.19.48_RaspiY_side7_cameraA
102023,749349.5,0.136148753,123047.6894,1274,1236,11019,14,843.3733521,376.2421875,117.0128098,0.894975241,2021.10.25-15.00.52_RaspiY_side5_cameraA
197684,756693,0.261247296,22518.42471,1209,847,8044,24,1048.742065,600.0464478,95.56542206,0.820143227,2021.10.25-15.27.19_RaspiY_side7_cameraA
184868,886743.5,0.208479679,18550.94136,1335,1120,8874,26,1451.387329,821.5817261,116.9018021,0.824359589,2021.10.25-15.26.29_RaspiY_side3_cameraA
390152,1070398.5,0.36449229,38233.94965,1425,1257,8761,21,1157.896484,867.8355713,69.13175201,0.662012012,2021.10.25-15.18.48_RaspiY_side4_cameraA
142328,632371.5,0.225070232,47928.13051,965,800,7469,15,877.1999512,525.1312866,90.34464264,0.801014526,2021.10.25-15.10.50_RaspiY_side6_cameraA
209069,657593,0.317930696,57942.29843,1090,886,8250,31,817.3707275,493.266449,86.75824738,0.79737854,2021.10.25-15.02.47_RaspiY_side6_cameraA
184822,996123.5,0.185541251,42379.02655,1160,1314,9383,13,937.3085938,816.9519043,45.87533569,0.490229633,2021.10.25-15.24.30_RaspiY_side4_cameraA
78115,510312,0.153073022,66578.09081,1084,798,7207,17,2208.49707,606.8411865,104.1843872,0.961508372,2021.10.25-15.03.57_RaspiY_side7_cameraA
193457,1161834,0.166510018,46339.31525,1164,1320,9864,13,1001.382263,752.4088745,141.0206757,0.659880821,2021.10.25-15.09.55_RaspiY_side3_cameraA
18509,570600.5,0.032437756,18973.02393,1258,777,8258,11,1167.193481,706.6325073,84.22386932,0.795912532,2021.10.25-15.19.48_RaspiY_side6_cameraA
85955,690991.5,0.124393715,92009.72654,1184,873,8113,18,925.62323,566.7490234,89.13755798,0.790633952,2021.10.25-15.15.40_RaspiY_side7_cameraA
138578,1236271,0.112093546,61950.47693,1380,1372,11668,14,1076.10022,686.6727905,97.78495789,0.769943301,2021.10.25-15.15.40_RaspiY_side1_cameraA
254373,767117.5,0.331595877,25454.77664,1331,829,10328,19,1142.820923,613.0336304,107.8174438,0.843950267,2021.10.25-15.10.50_RaspiY_side2_cameraA
269453,1168971,0.230504435,39453.77454,1325,1226,9552,19,1254.342529,817.4989014,76.06184387,0.75844678,2021.10.25-15.11.49_RaspiY_side4_cameraA
28408,359419,0.079038671,22280.2295,671,740,5676,14,808.1763306,483.0319214,96.58820343,0.801733748,2021.10.25-15.20.45_RaspiY_side5_cameraA
311158,1096778,0.283701898,63389.87125,1469,1215,9686,23,1085.981567,927.8178101,76.60876465,0.519683746,2021.10.25-15.14.46_RaspiY_side2_cameraA
263976,942723.5,0.280014235,31365.16988,1297,1095,7662,28,1149.055908,700.93573,120.2940521,0.792393624,2021.10.25-15.23.37_RaspiY_side1_cameraA
215442,902656,0.238675642,17881.00877,1268,1241,9329,13,887.890564,748.9951782,88.02523804,0.537023946,2021.10.25-15.22.38_RaspiY_side7_cameraA
163170,637238,0.256058176,41011.06203,1198,822,7205,17,901.1854858,502.4832458,102.4378128,0.830123029,2021.10.25-15.02.47_RaspiY_side4_cameraA
190226,930770,0.204374872,40133.31685,1312,1163,9112,10,1069.957153,719.704895,87.33705902,0.73996231,2021.10.25-15.10.50_RaspiY_side4_cameraA
178101,1135163,0.156894649,22765.86693,1311,1232,10244,20,1134.238403,880.4207764,140.3943787,0.630459707,2021.10.25-15.26.29_RaspiY_side1_cameraA
99333,611110.5,0.162545072,26170.09611,1395,765,10353,15,1190.335571,476.4698181,60.78078079,0.916392044,2021.10.25-15.25.40_RaspiY_side3_cameraA
305394,805623.5,0.37907782,13115.05342,1242,881,9082,23,1157.041992,712.8518677,59.98790359,0.787669096,2021.10.25-15.23.37_RaspiY_side4_cameraA
187141,716661.5,0.261128859,28997.4642,1065,1068,7780,26,1027.437622,606.8517456,38.38560486,0.806930917,2021.10.25-15.21.45_RaspiY_side5_cameraA
294810,664739,0.443497373,22988.88385,997,853,6970,13,843.147583,722.8358154,76.30503082,0.514806511,2021.10.25-15.17.32_RaspiY_side3_cameraA
281980,788374.5,0.357672654,28065.6271,1153,853,8467,16,1224.971069,642.8015747,97.23699951,0.851257391,2021.10.25-15.10.50_RaspiY_side3_cameraA
262187,806467,0.325105677,21722.52599,884,1241,8338,15,984.1176147,703.305603,10.04468918,0.699476044,2021.10.25-15.18.48_RaspiY_side5_cameraA
361296,1328082.5,0.272043341,37034.18652,1203,1549,9618,18,1305.909058,980.9717407,159.1032104,0.660098316,2021.10.25-15.09.55_RaspiY_side5_cameraA
86875,768269,0.113078883,38212.7296,849,1413,9826,19,734.9109497,549.8754883,137.6613007,0.66345006,2021.10.25-15.03.57_RaspiY_side2_cameraA
199516,1275954,0.156366139,40018.13607,1222,1436,9527,12,1125.430298,980.0944214,5.366078854,0.491527688,2021.10.25-15.24.30_RaspiY_side5_cameraA
128130,518174.5,0.247271913,60873.56899,1129,855,7665,20,873.1242676,406.306366,113.9519577,0.885127969,2021.10.25-15.07.33_RaspiY_side7_cameraA
239527,872756,0.274448987,14459.01026,1023,1342,8831,16,858.5429077,825.0355835,106.2140503,0.276646101,2021.10.25-15.27.19_RaspiY_side5_cameraA
345018,993460,0.347289272,15282.22901,1187,1285,7986,21,1087.468262,880.3671265,50.60670853,0.587041808,2021.10.25-15.18.48_RaspiY_side6_cameraA
76,110979,0.000684814,1704.314737,431,512,3752,8,256.1499939,184.5565033,0,0.693453182,2021.10.25-15.06.30_RaspiY_side6_cameraA
84791,698951.5,0.121311708,29423.30195,1075,1051,7910,8,624.0305176,525.8342285,116.4737167,0.538474434,2021.10.25-15.25.40_RaspiY_side5_cameraA
208384,928102.5,0.224526925,43935.35175,1259,1068,8860,22,1042.384399,758.7193604,70.80974579,0.685716137,2021.10.25-15.16.36_RaspiY_side6_cameraA
89804,662160.5,0.135622708,87438.55763,1254,835,8585,10,1830.604004,599.9205322,100.0784302,0.944775844,2021.10.25-15.05.39_RaspiY_side7_cameraA
140475,660944.5,0.212536756,40863.0614,1004,966,7736,18,787.0670166,721.6690063,115.3247375,0.399095825,2021.10.25-15.01.46_RaspiY_side4_cameraA
252924,1047648,0.241420783,44687.03295,1157,1309,9158,14,962.3308716,773.1340332,31.06626892,0.595443333,2021.10.25-15.14.46_RaspiY_side5_cameraA
324134,971713,0.333569686,27033.4297,973,1408,11120,15,878.7075806,754.1055298,138.8774109,0.513317962,2021.10.25-15.17.32_RaspiY_side7_cameraA
27079,560829,0.04828388,9487.408496,661,1264,8689,11,3312.159912,998.114502,170.2378235,0.953514062,2021.10.25-15.19.48_RaspiY_side1_cameraA
508204,1026678,0.494998432,27853.40665,1344,1040,9544,33,1200.251343,768.1875,117.0633621,0.76835642,2021.10.25-15.08.39_RaspiY_side2_cameraA
142612,913212.5,0.156165186,86308.44951,1266,963,8630,13,1098.473511,704.0155029,82.49302673,0.76762147,2021.10.25-15.01.46_RaspiY_side2_cameraA
88956,655276,0.135753484,74666.16184,1070,896,6546,21,992.6905518,466.0661926,77.79971313,0.882933555,2021.10.25-15.00.52_RaspiY_side1_cameraA
96903,818233.5,0.118429519,71841.17436,1366,871,9057,24,1417.478394,601.7182617,95.02304077,0.905428373,2021.10.25-15.01.46_RaspiY_side5_cameraA
369033,1024877,0.360075404,37801.86353,1072,1357,9213,18,1046.068726,862.8247681,154.7646484,0.565386536,2021.10.25-15.18.48_RaspiY_side2_cameraA
164974,950662,0.173535915,18703.62086,1546,1105,9728,18,1447.024658,924.2929688,97.86619568,0.769410923,2021.10.25-15.26.29_RaspiY_side4_cameraA
265934,1041004,0.255459153,47708.96463,1228,1244,9897,12,958.7366333,909.913208,166.1159973,0.315049478,2021.10.25-15.14.46_RaspiY_side6_cameraA
108,505331,0.000213721,4919.268899,1054,890,8786,11,2404.619629,1040.824463,2.962117434,0.901468984,2021.10.25-15.04.49_RaspiY_side5_cameraA
233306,624154.5,0.37379527,10146.16313,1025,890,7446,11,795.3869019,663.4801636,135.6927795,0.551522095,2021.10.25-15.22.38_RaspiY_side1_cameraA
210730,610232.5,0.345327396,37130.7599,957,844,7436,21,754.1296997,602.9431763,83.91346741,0.600636998,2021.10.25-15.12.44_RaspiY_side5_cameraA
58932,522576.5,0.112772006,63810.61381,944,809,6993,15,746.4125977,445.0138245,110.3449478,0.802833328,2021.10.25-15.03.57_RaspiY_side6_cameraA
363366,997298,0.364350475,23180.99311,1346,1160,9385,22,1056.800903,759.1053467,95.52987671,0.695728368,2021.10.25-15.13.50_RaspiY_side5_cameraA
209515,934713.5,0.224148897,36786.57281,1220,1063,7748,23,1214.876709,761.8797607,117.6440582,0.778918496,2021.10.25-15.16.36_RaspiY_side1_cameraA
116964,568313,0.205809123,79343.32829,1023,809,7128,21,810.6052856,556.3128662,79.6540451,0.727325026,2021.10.25-15.15.40_RaspiY_side6_cameraA
274457,850347.5,0.322758637,42027.04734,1407,853,9062,22,1198.18396,667.9476929,74.48179626,0.830199281,2021.10.25-15.17.32_RaspiY_side2_cameraA
37642,602734,0.062452093,8127.380251,995,747,6733,14,1561.155884,628.7755737,79.59274292,0.915304374,2021.10.25-15.20.45_RaspiY_side3_cameraA
119794,732727,0.163490632,55817.43512,1060,926,6913,23,1041.540771,736.8895874,67.76864624,0.706713832,2021.10.25-15.01.46_RaspiY_side1_cameraA
160674,827685,0.194124576,47948.21911,1280,867,9112,12,1213.778809,586.0710449,89.69258118,0.875704009,2021.10.25-15.10.50_RaspiY_side1_cameraA
217402,1232527,0.176387211,33313.12056,1218,1545,10237,17,1307.315796,913.8217773,175.5672455,0.71511566,2021.10.25-15.24.30_RaspiY_side6_cameraA
358415,1502716.5,0.238511389,72746.70158,1474,1739,11648,15,1356.390869,1022.024719,16.30099106,0.657461257,2021.10.25-15.09.55_RaspiY_side6_cameraA
157765,620683,0.25417967,29124.64144,990,949,6838,23,883.2194824,678.3458252,132.9900818,0.640404678,2021.10.25-15.11.49_RaspiY_side7_cameraA
290802,1302931.5,0.223190551,41756.50282,1267,1365,11572,11,1158.704956,724.4852295,78.85733032,0.780421097,2021.10.25-15.17.32_RaspiY_side1_cameraA
234325,1181842,0.198271004,29843.13456,1509,1071,10320,23,1710.918213,883.8760986,83.36877441,0.856221308,2021.10.25-15.16.36_RaspiY_side4_cameraA
334784,908774.5,0.368390618,104777.9321,1243,922,8959,27,1132.283203,680.6065063,101.9341431,0.799179747,2021.10.25-15.13.50_RaspiY_side7_cameraA
446945,1008835,0.443030823,59581.54002,1283,1303,9073,33,1076.466309,857.4488525,124.5219345,0.604585368,2021.10.25-15.18.48_RaspiY_side3_cameraA
71560,654672,0.109306645,23098.98222,1021,944,7298,16,1146.72644,694.4083252,107.9959335,0.795801867,2021.10.25-15.05.39_RaspiY_side3_cameraA
75717,562479.5,0.134612906,72932.24348,1052,837,7159,22,948.6442261,405.7411804,86.98985291,0.903917728,2021.10.25-15.03.57_RaspiY_side3_cameraA
137605,714540,0.192578442,22388.93686,1269,928,8387,17,1182.484131,607.0492554,120.5927048,0.858168702,2021.10.25-15.21.45_RaspiY_side1_cameraA
75352,470699.5,0.16008515,61849.19806,950,825,6281,13,1067.832031,478.0238037,86.73218536,0.894204732,2021.10.25-15.00.52_RaspiY_side2_cameraA
189923,918844.5,0.206697651,31486.08348,1308,1045,9228,21,1333.725098,677.7770996,120.5582962,0.861248815,2021.10.25-15.11.49_RaspiY_side6_cameraA
254030,904547.5,0.280836551,37678.34779,1162,1261,8683,16,1041.658691,781.5915527,154.581955,0.661059328,2021.10.25-15.09.55_RaspiY_side2_cameraA
433281,1085636.5,0.399103199,32201.69307,1513,1221,10156,25,1280.978149,707.9412842,103.2829514,0.83340894,2021.10.25-15.13.50_RaspiY_side1_cameraA
139212,627221.5,0.2219503,49874.3809,855,921,7257,22,829.8520508,720.5532837,120.1134109,0.496054721,2021.10.25-15.01.46_RaspiY_side7_cameraA
65,1894,0.034318902,661.5902514,15,316,1899,10,295.8405762,20.1800499,0,0.997670809,2021.10.25-15.04.49_RaspiY_side3_cameraA
193981,994180.5,0.19511648,44789.91521,1082,1142,8772,21,985.2347412,745.9790649,128.8675842,0.653230961,2021.10.25-15.11.49_RaspiY_side3_cameraA
172254,780047.5,0.220825014,63307.36525,1021,1249,9202,18,832.5714111,472.4759216,89.90714264,0.823380312,2021.10.25-15.02.47_RaspiY_side5_cameraA
259812,1238419,0.209793293,34189.53757,1114,1546,10480,9,1222.628296,835.0079956,162.2908478,0.730454417,2021.10.25-15.24.30_RaspiY_side7_cameraA
447992,919038,0.487457537,16545.91908,1353,1002,8281,30,1211.223389,743.9896851,72.22706604,0.789114238,2021.10.25-15.08.39_RaspiY_side4_cameraA
81950,705639.5,0.116135789,32828.5623,996,1225,9362,10,841.4790649,615.039978,107.9344711,0.682480843,2021.10.25-15.05.39_RaspiY_side2_cameraA
431243,919799,0.468844824,16484.70196,1759,901,11615,33,1573.416138,738.1165161,90.68595123,0.883135939,2021.10.25-15.13.50_RaspiY_side2_cameraA
306993,743034,0.413161443,24144.37146,1161,893,8421,16,959.1905518,734.2576904,70.81767273,0.643439215,2021.10.25-15.13.50_RaspiY_side3_cameraA
136189,958679,0.142059021,18266.06624,1317,1231,8583,13,1167.150879,492.2618408,120.1927948,0.906705798,2021.10.25-15.25.40_RaspiY_side1_cameraA
30859,306967.5,0.100528558,38376.08841,829,635,5786,22,2000.634277,568.8648682,93.32889557,0.958722838,2021.10.25-15.00.52_RaspiY_side3_cameraA
21306,333498,0.06388644,12563.29884,544,804,6007,13,3956.806396,920.734314,105.4579163,0.972549443,2021.10.25-15.20.45_RaspiY_side6_cameraA
170203,1015596,0.167589278,24405.04351,1433,1160,9502,22,1416.086792,847.9091187,61.74789429,0.800921642,2021.10.25-15.26.29_RaspiY_side7_cameraA
142,2747,0.051692756,890.4662842,15,398,2379,9,395.3328247,8.536702156,178.7255249,0.999766829,2021.10.25-15.06.30_RaspiY_side7_cameraA
244483,687394,0.355666474,34620.90213,1141,845,8047,17,892.2816772,651.5740356,93.78681946,0.683197579,2021.10.25-15.17.32_RaspiY_side4_cameraA
85,247691.5,0.000343169,3127.711308,1078,935,9394,10,292.0417175,198.447876,0,0.733657973,2021.10.25-15.04.49_RaspiY_side4_cameraA
155926,1027946.5,0.151686883,35159.36191,1482,986,10605,19,1323.634766,697.7560425,77.44709778,0.849771324,2021.10.25-15.11.49_RaspiY_side2_cameraA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021.10.25-15.06.30_RaspiY_side5_cameraA
109462,709631.5,0.15425189,76176.14302,1179,803,8412,13,722.4304199,550.1386719,76.56018066,0.64815205,2021.10.25-15.02.47_RaspiY_side2_cameraA
28,88458.5,0.000316533,1534.144815,438,510,3758,8,172.666214,169.3870087,0,0.193965184,2021.10.25-15.06.30_RaspiY_side3_cameraA
134982,756661.5,0.178391526,56605.02731,1289,860,9402,9,978.4363403,537.5455933,66.4834137,0.835564404,2021.10.25-15.10.50_RaspiY_side5_cameraA
105130,600481,0.175076314,57314.91773,967,830,6208,14,656.9451294,401.9029846,62.77176666,0.791031381,2021.10.25-15.07.33_RaspiY_side1_cameraA
77467,771129.5,0.100459132,47039.83179,1110,911,8779,13,1066.119995,540.2353516,68.04130554,0.86210461,2021.10.25-15.05.39_RaspiY_side4_cameraA
257087,1044201,0.246204514,57194.43432,1194,1185,8488,18,1016.28833,855.4769287,147.5904083,0.539842623,2021.10.25-15.14.46_RaspiY_side4_cameraA
265923,1115785.5,0.238328066,22471.44634,1387,1284,9414,13,1028.90686,643.4865112,99.47621155,0.780297968,2021.10.25-15.12.44_RaspiY_side3_cameraA
37,2146,0.017241379,807.2096701,12,394,1827,7,541.8167725,7.825640678,179.1571503,0.99989569,2021.10.25-15.04.49_RaspiY_side6_cameraA
153084,591495,0.258808612,33221.97212,955,858,6491,15,805.7747803,539.1098022,88.73516083,0.743210485,2021.10.25-15.02.47_RaspiY_side3_cameraA
175966,1145768,0.153579084,55436.05968,1476,1233,10352,17,1216.646118,715.8270874,72.70973206,0.8085984,2021.10.25-15.11.49_RaspiY_side1_cameraA
