area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,roi
48621,537076.5,0.090529003,19823.2983,1021,820,7489,12,813.2147827,520.7657471,111.3938065,0.768058991,2021.10.18-15.17.18_RaspiY_side7_cameraA
248746,729409,0.341024035,17584.53542,1447,833,9882,23,1206.92688,626.5601807,94.53450012,0.854691151,2021.10.18-15.58.50_RaspiY_side3_cameraA
74691,747713,0.099892606,17179.40291,1298,1145,9365,11,1047.108521,514.9568481,107.7334747,0.870714194,2021.10.18-15.17.18_RaspiY_side1_cameraA
283151,679185,0.416898194,20466.6777,1030,992,6766,23,931.1325684,662.5509644,47.38387299,0.702631566,2021.10.18-14.19.35_RaspiY_side5_cameraA
90773,708309.5,0.12815443,28273.90395,1129,982,8341,14,2434.911377,897.2789917,99.92658997,0.929625445,2021.10.18-15.04.14_RaspiY_side3_cameraA
185442,687357,0.269789934,15057.10401,1118,862,7681,8,942.6820068,611.5657349,81.94271851,0.761000893,2021.10.18-14.33.59_RaspiY_side5_cameraA
157438,835858.5,0.188354847,37042.59688,1562,952,9853,25,1285.229126,689.3934937,85.04171753,0.843965572,2021.10.18-15.41.30_RaspiY_side1_cameraA
121838,776811,0.156843814,14120.72957,1296,1298,10483,14,1097.768921,442.4631958,115.4782104,0.915174978,2021.10.18-15.13.45_RaspiY_side4_cameraA
143822,833468,0.172558515,46495.33519,1312,942,8850,16,995.0862427,661.7633667,96.87656403,0.746815603,2021.10.18-14.47.08_RaspiY_side4_cameraA
451498,873534.5,0.516863387,16327.52297,1264,863,7985,27,1194.908936,677.6453247,76.52360535,0.823641764,2021.10.18-15.43.13_RaspiY_side7_cameraA
102679,730301,0.140598192,21881.81794,1136,847,9141,25,1010.083252,621.2791748,57.3327713,0.788466894,2021.10.18-15.05.56_RaspiY_side7_cameraA
172921,714410.5,0.242047114,29996.16616,938,1036,8680,15,940.4055176,731.3835449,53.67822647,0.628595897,2021.10.18-14.41.04_RaspiY_side1_cameraA
78647,472343,0.166504002,14755.20766,989,825,6730,16,948.5264893,427.0204163,108.7084503,0.892931047,2021.10.18-15.27.55_RaspiY_side5_cameraA
84226,487123,0.172904995,12771.71574,643,1021,7656,15,815.6142578,549.0076904,177.7801361,0.739531689,2021.10.18-15.12.42_RaspiY_side1_cameraA
74631,409509,0.182245079,10925.19086,713,780,5933,12,740.336853,515.8769531,100.5806122,0.717252045,2021.10.18-15.17.18_RaspiY_side5_cameraA
97746,642498.5,0.152134207,23209.05769,961,878,8187,14,965.5241699,630.8007813,91.91338348,0.757077834,2021.10.18-15.39.35_RaspiY_side3_cameraA
116321,585778,0.198575228,31835.93631,1284,826,8876,17,1200.297241,605.1444092,104.7729263,0.863609026,2021.10.18-14.41.56_RaspiY_side6_cameraA
199696,768646.5,0.259802133,19411.61086,1307,992,6767,23,1550.062134,794.3154297,115.6386566,0.85872242,2021.10.18-14.30.22_RaspiY_side4_cameraA
173957,562126,0.309462647,13123.36155,1040,843,7166,15,809.689209,534.1671143,76.77667236,0.75151263,2021.10.18-14.43.44_RaspiY_side1_cameraA
227914,679893.5,0.335220148,13184.63862,1107,892,8954,16,1030.182739,693.7991333,59.40774918,0.739212819,2021.10.18-15.16.27_RaspiY_side6_cameraA
42807,418146.5,0.102373211,13032.4611,708,841,6215,13,675.4726563,414.7305908,124.6921539,0.789317103,2021.10.18-15.30.30_RaspiY_side4_cameraA
131668,782516,0.168262374,19304.30301,939,1188,8275,13,821.1824951,624.2843018,96.39641571,0.649658676,2021.10.18-14.29.24_RaspiY_side7_cameraA
84258,402470.5,0.20935199,13092.22552,820,722,6424,18,762.536499,509.7770996,106.536232,0.743686856,2021.10.18-15.12.42_RaspiY_side7_cameraA
96406,462110,0.208621324,12421.76375,863,804,7037,15,719.2921143,494.8135376,110.8424988,0.725789016,2021.10.18-15.15.32_RaspiY_side3_cameraA
93,283410,0.000328147,4359.722997,958,572,6897,11,10764.72852,923.4912109,178.5599213,0.996313361,2021.10.18-15.36.53_RaspiY_side6_cameraA
45105,573550,0.078641792,13436.89425,1192,848,7529,8,871.6804199,634.1450195,48.14878845,0.686110705,2021.10.18-15.57.07_RaspiY_side2_cameraA
129874,710509,0.182790084,18811.64959,1280,835,8906,13,1081.015381,616.3155518,106.0099258,0.821556897,2021.10.18-15.46.59_RaspiY_side4_cameraA
65599,650024.5,0.100917735,26527.80255,1005,883,6669,18,921.2304077,686.178772,100.9589233,0.667231585,2021.10.18-15.00.34_RaspiY_side2_cameraA
69480,535008,0.129867217,11293.02604,968,852,7205,13,1411.454712,403.3115845,127.2810211,0.958306649,2021.10.18-15.34.20_RaspiY_side6_cameraA
114777,1251571.5,0.091706307,29947.89329,1746,1360,10621,9,1627.260498,602.5391235,87.93752289,0.9289209,2021.10.18-14.27.34_RaspiY_side4_cameraA
260251,742111.5,0.35068989,22534.07068,1046,852,8307,15,1019.96167,632.9389648,74.93336487,0.784165523,2021.10.18-14.44.55_RaspiY_side6_cameraA
72718,589043,0.123451089,19266.28141,872,837,6913,10,589.7176514,484.4686584,100.1011963,0.570170382,2021.10.18-15.31.22_RaspiY_side1_cameraA
15777,576479,0.027367866,8372.23925,964,771,6494,12,2731.300049,1318.361206,177.8170929,0.8757933,2021.10.18-15.08.30_RaspiY_side4_cameraA
92476,423610,0.218304573,10967.52332,817,854,6560,16,702.3564453,492.336853,110.2940979,0.713182285,2021.10.18-15.11.01_RaspiY_side3_cameraA
147736,715937.5,0.206353208,16399.93538,1416,853,9121,16,1107.68457,759.2850952,103.5119247,0.728100402,2021.10.18-15.06.46_RaspiY_side1_cameraA
62362,645825.5,0.096561687,28876.75094,1063,880,6780,11,643.0872192,582.6759644,75.63774109,0.423148043,2021.10.18-15.57.07_RaspiY_side4_cameraA
153703,685336,0.224273933,38489.29237,1055,930,7956,23,924.6395874,700.762085,81.51041412,0.652398711,2021.10.18-14.21.55_RaspiY_side7_cameraA
103337,746324,0.138461312,21226.78449,1452,890,9566,19,1361.146118,622.9177246,115.8965836,0.889136512,2021.10.18-15.00.34_RaspiY_side4_cameraA
336611,670191.5,0.502260921,12943.00857,1182,830,8435,28,1027.601196,573.5625,93.35671997,0.829735554,2021.10.18-15.25.14_RaspiY_side5_cameraA
56028,575282,0.097392235,34607.59235,1159,867,7282,13,1184.292603,803.5101929,0,0.734625621,2021.10.18-15.44.54_RaspiY_side1_cameraA
204238,603628.5,0.338350492,18786.57733,1372,836,8717,16,1172.70752,616.8466797,92.54447174,0.850483236,2021.10.18-15.42.21_RaspiY_side1_cameraA
192120,718774.5,0.26728828,22745.57331,1358,796,9393,27,1129.208008,582.590332,88.22867584,0.856631789,2021.10.18-14.29.24_RaspiY_side5_cameraA
58278,711947,0.081857217,12759.63958,1223,823,8929,19,1193.925537,565.1146851,119.6433411,0.880887927,2021.10.18-15.18.59_RaspiY_side2_cameraA
56612,756844.5,0.074800041,16651.4715,1127,1007,7395,12,967.8890991,681.1413574,101.8299103,0.710458546,2021.10.18-15.36.03_RaspiY_side6_cameraA
6172,213541.5,0.028903047,4773.886861,533,848,6478,8,2042.50354,497.6874695,6.562416553,0.969859354,2021.10.18-15.48.47_RaspiY_side6_cameraA
123094,874401,0.140775228,28496.97438,1043,1116,8489,13,931.0037842,832.8416138,64.84352112,0.446941712,2021.10.18-14.26.28_RaspiY_side7_cameraA
102331,656371.5,0.155904088,22621.6587,980,995,7027,24,975.5319214,685.5301514,130.1212006,0.711462101,2021.10.18-14.48.00_RaspiY_side2_cameraA
139192,637378.5,0.218382013,22043.32923,1073,898,7422,12,856.6669922,710.9924927,51.64038467,0.557834796,2021.10.18-14.59.43_RaspiY_side4_cameraA
171835,1194553,0.143848787,23268.79723,1563,1304,10167,17,1765.904663,910.2300415,61.08397293,0.856921536,2021.10.18-14.28.33_RaspiY_side3_cameraA
12647,557831.5,0.022671721,7533.29099,961,837,6764,10,1046.481201,826.6918945,21.49655151,0.61314163,2021.10.18-15.48.47_RaspiY_side3_cameraA
102149,656910,0.155499231,31321.72611,943,945,6599,16,793.2463379,758.2022705,64.14653778,0.293946217,2021.10.18-15.45.46_RaspiY_side1_cameraA
211592,611674.5,0.345922545,17664.61496,1135,812,7458,23,921.5866699,636.0250244,84.09613037,0.723674639,2021.10.18-15.58.50_RaspiY_side2_cameraA
301534,1029080.5,0.293013034,16304.90449,1451,1110,9585,17,1016.074951,792.5675659,66.98251343,0.62574381,2021.10.18-15.47.57_RaspiY_side5_cameraA
80727,736338.5,0.109633002,16663.55708,1129,901,9647,12,1097.71228,637.5081787,96.65193939,0.814074309,2021.10.18-14.55.18_RaspiY_side4_cameraA
88363,722588,0.122286836,42290.22297,1051,900,6268,14,799.2893677,688.3851929,91.3655777,0.508187385,2021.10.18-14.27.34_RaspiY_side6_cameraA
103631,761056,0.136167378,24732.6706,1444,938,10002,20,2103.254639,973.723999,106.5215836,0.886378867,2021.10.18-15.41.30_RaspiY_side5_cameraA
89,3161.5,0.028151194,1066.104772,22,503,3085,10,485.6183777,7.969918251,177.8827209,0.999865316,2021.10.18-15.35.14_RaspiY_side3_cameraA
111517,768405.5,0.1451278,24605.90712,1262,955,8533,14,997.8647461,607.0487671,82.61798096,0.793670601,2021.10.18-14.27.34_RaspiY_side3_cameraA
131381,597083.5,0.220037901,13745.58871,1116,859,7598,12,936.196228,571.7843628,104.8745804,0.791821416,2021.10.18-15.02.21_RaspiY_side3_cameraA
123279,864835.5,0.142546184,17165.3058,1155,1366,10167,11,1017.591919,664.5197144,54.51947403,0.757330631,2021.10.18-15.44.54_RaspiY_side5_cameraA
196961,751893,0.261953496,15581.75721,1281,888,9749,17,1224.255981,613.5865479,124.5315094,0.865336465,2021.10.18-14.24.07_RaspiY_side5_cameraA
12741,349994.5,0.036403429,4177.042951,706,843,6766,11,834.2249146,559.8074951,124.7423172,0.741411157,2021.10.18-15.08.30_RaspiY_side2_cameraA
247723,615338,0.40258037,18948.78995,1057,830,7736,14,909.5615234,599.1365967,115.1049805,0.752397576,2021.10.18-14.24.07_RaspiY_side6_cameraA
103740,603691.5,0.171842738,22454.65266,1099,814,7573,13,932.0667725,671.3099976,88.72597504,0.693726953,2021.10.18-14.32.09_RaspiY_side2_cameraA
109495,578628,0.189232115,20282.7184,1032,938,7433,19,834.0567017,620.5178223,42.44909668,0.668206801,2021.10.18-14.42.51_RaspiY_side4_cameraA
124722,721725.5,0.172810854,28267.32721,1173,976,6930,20,943.2446289,670.4155273,62.9102211,0.703439973,2021.10.18-15.41.30_RaspiY_side2_cameraA
104694,560231,0.186876485,26328.52741,1032,819,5607,16,797.8652954,626.3721313,111.2525177,0.619419722,2021.10.18-15.54.33_RaspiY_side7_cameraA
245751,911854.5,0.269506813,30971.88084,1505,972,7989,26,1125.581665,793.3807983,52.90725327,0.709343527,2021.10.18-15.47.57_RaspiY_side1_cameraA
113220,720477.5,0.157145782,54423.05591,1165,883,8091,16,1071.643188,597.7334595,82.08792877,0.829993653,2021.10.18-15.44.03_RaspiY_side7_cameraA
265349,684633,0.387578454,16191.02989,1046,812,7692,23,914.3543091,579.0559082,81.21250153,0.773910581,2021.10.18-14.44.55_RaspiY_side5_cameraA
96823,618156,0.156631983,13777.13635,1121,824,8191,22,1224.815063,509.3171387,107.466568,0.909441508,2021.10.18-15.24.22_RaspiY_side7_cameraA
170271,664144.5,0.256376436,22080.85175,1288,776,9658,24,1029.765991,507.9169312,106.5786057,0.869895939,2021.10.18-14.43.44_RaspiY_side4_cameraA
141046,714249.5,0.197474412,25911.68003,1468,876,10127,11,1158.005981,567.4109497,100.0630646,0.871728249,2021.10.18-14.47.08_RaspiY_side1_cameraA
148797,573686,0.259370108,11816.83065,917,1044,7199,13,786.6245117,569.3206177,110.9925156,0.690060768,2021.10.18-15.02.21_RaspiY_side6_cameraA
146256,574465,0.254595145,13320.47713,947,865,7227,11,784.2174072,586.7879028,119.083374,0.663420852,2021.10.18-15.02.21_RaspiY_side2_cameraA
60,2932,0.020463847,1138.396085,24,540,2819,10,543.5103149,6.446158409,177.9441681,0.999929665,2021.10.18-15.35.14_RaspiY_side7_cameraA
86158,543119,0.158635584,12227.15477,1005,789,8501,25,918.8726196,520.5656128,131.8865051,0.824043578,2021.10.18-15.18.59_RaspiY_side3_cameraA
213254,870966.5,0.244847534,18822.7623,1296,1064,8915,24,1065.851929,671.4817505,89.15270233,0.776598911,2021.10.18-14.19.35_RaspiY_side4_cameraA
8893,429062.5,0.020726584,7411.105016,971,864,7019,9,905.1795654,701.675293,31.47238541,0.631742871,2021.10.18-15.48.47_RaspiY_side2_cameraA
89345,554594.5,0.161099686,17957.46275,992,896,7209,21,861.7705078,552.5692749,111.5361557,0.767371843,2021.10.18-15.05.06_RaspiY_side4_cameraA
219010,785686.5,0.278749858,26453.91957,1186,952,8353,17,1105.580688,616.3471069,120.9834137,0.83018552,2021.10.18-14.51.34_RaspiY_side5_cameraA
223860,702653.5,0.318592308,14893.70901,1282,846,8940,19,1207.942993,556.8339844,110.5514679,0.887412063,2021.10.18-15.03.24_RaspiY_side7_cameraA
13426,549973,0.024412108,8436.767863,937,797,6562,11,1088.044434,1006.017639,99.0255661,0.380913192,2021.10.18-15.49.37_RaspiY_side1_cameraA
205867,747293.5,0.275483461,10499.91286,1223,828,9168,18,859.9805298,633.3079834,64.88454437,0.676523217,2021.10.18-15.20.48_RaspiY_side1_cameraA
163048,627744.5,0.259736246,14368.22876,1166,854,8106,12,995.6968994,591.8145752,94.33507538,0.804190068,2021.10.18-15.20.48_RaspiY_side3_cameraA
10600,571084.5,0.018561176,6992.51232,1047,838,6683,9,1063.834839,1030.616699,104.1322021,0.247941145,2021.10.18-15.49.37_RaspiY_side3_cameraA
123290,667343.5,0.184747435,14155.63821,1052,833,7207,12,704.5929565,598.6168213,116.3785019,0.52743981,2021.10.18-14.54.28_RaspiY_side5_cameraA
175363,576967,0.303939393,20571.06561,998,868,5933,17,812.6220703,670.6502686,98.76527405,0.564706625,2021.10.18-14.40.12_RaspiY_side2_cameraA
57247,311468.5,0.183797077,12195.66253,684,721,4780,19,658.0552979,531.2476196,55.88040161,0.590142141,2021.10.18-15.10.11_RaspiY_side6_cameraA
104780,471797,0.222087042,16198.64255,1097,704,7604,24,999.8730469,463.9019775,109.2331619,0.88585569,2021.10.18-15.19.50_RaspiY_side1_cameraA
240269,649487.5,0.369936296,16779.84097,1092,842,7630,10,960.3026733,517.1362915,94.5771637,0.842616657,2021.10.18-15.25.14_RaspiY_side2_cameraA
201308,587693,0.342539387,12682.2215,1186,847,9079,22,1115.728271,456.4987488,98.27072144,0.91246773,2021.10.18-15.07.38_RaspiY_side6_cameraA
148624,609659,0.24378218,12819.14289,1254,795,8679,13,1165.125244,625.6333008,95.37086487,0.843603525,2021.10.18-15.54.33_RaspiY_side5_cameraA
121951,546505.5,0.223146885,19086.60784,1205,808,7695,23,1191.918701,662.6251831,56.72915649,0.83122809,2021.10.18-14.56.10_RaspiY_side3_cameraA
162952,885249.5,0.184074659,32587.37331,1212,1046,9203,15,1030.118896,753.2019653,67.0306015,0.682184969,2021.10.18-14.26.28_RaspiY_side4_cameraA
57598,497577,0.115756958,18777.57321,700,1292,9200,11,737.9425659,446.1481628,147.4150696,0.796541499,2021.10.18-14.52.37_RaspiY_side1_cameraA
117618,736452,0.159708983,29694.83975,1051,1057,6971,17,971.5772705,591.0907593,138.566864,0.79364384,2021.10.18-14.42.51_RaspiY_side7_cameraA
206801,732629,0.282272474,12982.50516,1126,838,8377,19,978.043335,584.6809692,95.33007813,0.801640202,2021.10.18-15.58.50_RaspiY_side6_cameraA
162120,870481.5,0.186241752,36369.58301,1277,1112,8038,29,1081.92041,801.9421387,106.137352,0.671261063,2021.10.18-14.28.33_RaspiY_side6_cameraA
86835,566015,0.153414662,17177.32917,1137,854,7551,22,1066.52771,511.6419983,118.2625351,0.877417878,2021.10.18-15.32.11_RaspiY_side2_cameraA
152957,536154.5,0.285285305,18277.96006,960,847,7913,12,829.265564,561.8652954,123.7736893,0.7354807,2021.10.18-15.46.59_RaspiY_side3_cameraA
45865,442562,0.103635197,8425.779586,955,852,7053,19,1643.924194,383.9862976,124.890419,0.972337809,2021.10.18-15.30.30_RaspiY_side5_cameraA
97185,536177.5,0.181255275,11392.81102,1029,802,7867,21,810.7770386,531.5667725,105.8891983,0.755085504,2021.10.18-15.19.50_RaspiY_side6_cameraA
207243,674376,0.307310758,19614.69572,1142,818,7710,16,967.3067627,576.364502,101.8563766,0.80309976,2021.10.18-15.03.24_RaspiY_side6_cameraA
140956,970001,0.145315314,20003.21491,1322,1025,10916,15,1684.93396,784.6494141,100.3898926,0.884950258,2021.10.18-14.55.18_RaspiY_side5_cameraA
78638,409120,0.192212554,15735.04262,781,826,6597,18,662.9180908,534.1921387,122.3687057,0.592161621,2021.10.18-15.24.22_RaspiY_side5_cameraA
247958,660089.5,0.375643,12894.72142,997,971,8172,25,830.8869019,611.5929565,124.6100616,0.676902763,2021.10.18-15.11.53_RaspiY_side5_cameraA
137750,464334.5,0.296661135,6220.854866,974,722,7752,34,921.7266235,494.6479187,103.4149399,0.843802645,2021.10.18-15.24.22_RaspiY_side2_cameraA
90223,565272.5,0.159609746,21931.2984,852,862,6490,11,682.6235352,651.7105103,40.91709137,0.297523845,2021.10.18-15.14.42_RaspiY_side5_cameraA
197336,739187,0.266963569,17837.33188,1410,845,9759,17,1250.471924,586.8361206,79.2307663,0.883043193,2021.10.18-14.40.12_RaspiY_side6_cameraA
141205,890507.5,0.158566885,23106.50606,1534,859,9779,17,1272.585693,655.8474121,78.56916046,0.856970172,2021.10.18-14.51.34_RaspiY_side6_cameraA
142208,654012,0.217439435,17782.06094,1162,838,8387,23,1028.216064,526.3109131,103.6257095,0.859064106,2021.10.18-15.42.21_RaspiY_side4_cameraA
92299,1068861,0.086352669,25165.90906,1613,1140,10695,10,1487.968994,531.1480103,112.8551788,0.934119003,2021.10.18-15.00.34_RaspiY_side5_cameraA
88032,934256.5,0.0942268,15644.48742,1340,1252,10556,10,900.9581299,693.4009399,97.83735657,0.63849478,2021.10.18-14.31.17_RaspiY_side5_cameraA
76368,721340.5,0.105869558,19986.07441,1216,893,7788,13,1083.481934,692.4126587,118.527977,0.769154821,2021.10.18-14.52.37_RaspiY_side3_cameraA
197153,567891,0.347166974,14070.67248,928,828,6619,17,806.5857544,619.6489868,62.97212219,0.640165584,2021.10.18-15.55.25_RaspiY_side7_cameraA
157497,686057,0.229568389,12544.50253,1091,930,8467,15,632.1138306,570.5736084,39.09591675,0.430388467,2021.10.18-15.33.25_RaspiY_side7_cameraA
92707,634746.5,0.146053582,10570.71734,960,951,7045,14,845.9049072,577.6105347,6.31653595,0.730575878,2021.10.18-15.34.20_RaspiY_side2_cameraA
164185,906168,0.181186049,16685.98567,1241,1301,8310,13,1124.538452,755.0438843,110.5872574,0.741071986,2021.10.18-15.16.27_RaspiY_side2_cameraA
73097,658576,0.110992505,18608.2279,1009,863,7467,8,883.229187,581.2771606,65.48687744,0.752906751,2021.10.18-14.52.37_RaspiY_side4_cameraA
107433,634289.5,0.16937534,10835.67468,1195,843,7779,13,987.4881592,540.4864502,83.20324707,0.836913867,2021.10.18-15.19.50_RaspiY_side3_cameraA
247111,607207,0.406963358,9404.106692,1041,822,8126,28,955.8304443,587.0692139,102.2191925,0.789151906,2021.10.18-15.25.14_RaspiY_side6_cameraA
120510,748982.5,0.160898285,31374.85859,1009,1013,7036,11,765.1160889,705.5984497,171.4872894,0.38668712,2021.10.18-15.45.46_RaspiY_side4_cameraA
93501,802390.5,0.11652805,24660.18791,1240,992,6899,21,1903.557861,945.0369263,76.67188263,0.868060624,2021.10.18-14.33.04_RaspiY_side7_cameraA
56333,552929.5,0.101880981,12084.75402,1013,839,7631,17,1179.364746,554.2026367,123.1297836,0.882711015,2021.10.18-15.10.11_RaspiY_side4_cameraA
185257,988144,0.18747976,14444.49046,1383,1202,10547,14,1157.978149,677.34375,61.33612442,0.81107905,2021.10.18-14.24.07_RaspiY_side7_cameraA
96609,713088.5,0.135479677,31829.6173,1241,858,7857,13,1373.440552,680.7672729,90.4599762,0.868513434,2021.10.18-14.20.42_RaspiY_side5_cameraA
171442,730279,0.234762331,16016.58184,1322,848,9709,15,920.1850586,565.1442261,82.66066742,0.789178684,2021.10.18-15.20.48_RaspiY_side2_cameraA
55076,566642,0.097197172,27551.11745,808,854,6502,13,734.7935791,551.3717651,95.26329041,0.661010778,2021.10.18-15.21.39_RaspiY_side3_cameraA
166086,554659.5,0.299437763,11333.3761,891,837,7186,13,904.5917969,502.7537842,126.4081116,0.831329593,2021.10.18-15.11.53_RaspiY_side3_cameraA
116905,728495.5,0.160474567,18637.43206,1307,858,9387,20,1444.115356,662.9957275,81.56357574,0.888383749,2021.10.18-15.56.17_RaspiY_side7_cameraA
97646,630154.5,0.15495565,25537.74504,1083,850,7020,13,943.3132935,642.4785156,97.01560974,0.732202405,2021.10.18-14.32.09_RaspiY_side7_cameraA
166089,559711.5,0.296740374,16677.0339,894,797,6586,11,746.8898315,487.5948486,91.4159317,0.757501265,2021.10.18-14.54.28_RaspiY_side2_cameraA
187386,792306,0.236507107,26756.45256,1092,1297,9573,17,866.9390869,690.9897461,101.1136703,0.60391949,2021.10.18-15.03.24_RaspiY_side1_cameraA
71917,457151.5,0.157315463,15842.67392,1078,672,6974,14,1083.409546,507.1821289,105.9157639,0.883656861,2021.10.18-15.05.06_RaspiY_side2_cameraA
87937,476331.5,0.184613027,10497.32272,890,842,7570,20,741.6090088,510.7359924,111.2193298,0.725059396,2021.10.18-15.15.32_RaspiY_side7_cameraA
116896,549686,0.212659591,31861.82359,1080,843,6510,15,897.6568604,467.7602539,82.74284363,0.853501572,2021.10.18-14.58.00_RaspiY_side3_cameraA
97100,703717.5,0.137981505,22234.19438,975,998,7344,19,827.3258667,733.328186,108.0680695,0.462951279,2021.10.18-14.57.07_RaspiY_side4_cameraA
73873,542534.5,0.136162769,51420.94491,1122,789,7351,16,952.5266113,567.9971313,68.54338837,0.802757378,2021.10.18-14.37.19_RaspiY_side2_cameraA
140159,655673.5,0.213763405,35547.94905,928,1004,6834,11,762.6721191,583.7445068,169.5400391,0.643562227,2021.10.18-15.40.26_RaspiY_side1_cameraA
190022,526909.5,0.360634986,21542.34812,963,859,5866,23,750.3829346,692.6366577,92.85787201,0.384693776,2021.10.18-15.55.25_RaspiY_side4_cameraA
62925,581653.5,0.108182965,13693.92006,1214,823,8952,23,1181.386841,534.18927,110.3206787,0.891931096,2021.10.18-15.23.31_RaspiY_side5_cameraA
95744,322404.5,0.29696856,6865.886778,778,665,5952,23,726.4992676,480.2706909,108.135437,0.750319601,2021.10.18-15.37.43_RaspiY_side6_cameraA
128870,732444.5,0.175945072,25461.24076,1230,917,8407,11,1003.964783,710.7629395,73.58768463,0.706256494,2021.10.18-14.37.19_RaspiY_side5_cameraA
131261,572885.5,0.229122573,10251.24083,1182,746,8511,18,945.1143188,463.1604309,103.5795593,0.871690067,2021.10.18-14.54.28_RaspiY_side7_cameraA
218764,635628.5,0.34416959,10598.86079,1236,802,8797,17,864.6124268,555.0152588,93.44793701,0.766768471,2021.10.18-14.58.52_RaspiY_side5_cameraA
118230,846077.5,0.139738972,19093.04795,1297,861,9744,20,1436.941895,604.7925415,89.96614075,0.907112308,2021.10.18-15.56.17_RaspiY_side4_cameraA
133898,751138.5,0.178260068,16381.51476,1503,867,10456,23,1279.653198,648.9303589,96.44945526,0.861878847,2021.10.18-15.41.30_RaspiY_side4_cameraA
85629,818405,0.104629126,24627.16333,1260,891,10880,13,1456.230957,593.5803833,101.0224304,0.913154249,2021.10.18-15.21.39_RaspiY_side5_cameraA
83548,713623.5,0.117075741,25192.51037,1231,948,8563,19,1143.05957,661.6708374,65.91965485,0.815427332,2021.10.18-14.38.20_RaspiY_side7_cameraA
187646,571257,0.328479126,19521.37147,1235,727,8625,18,1014.152893,560.6394043,83.67558289,0.833303702,2021.10.18-15.03.24_RaspiY_side3_cameraA
139508,789160.5,0.176780262,31124.03475,1291,802,8797,18,1640.150513,525.8502197,94.22299194,0.947210967,2021.10.18-15.18.07_RaspiY_side7_cameraA
