area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,roi
111357,729912,0.152562227,22885.01278,1223,849,8182,12,889.7977905,622.1715088,104.2547913,0.71489876,2021.10.20-11.22.56_RaspiY_side5_cameraA
87388,850404,0.10276057,20562.95923,1339,968,7875,16,1054.922485,658.175293,72.19271851,0.781497256,2021.10.20-11.08.36_RaspiY_side4_cameraA
173531,874451,0.198445653,63246.20668,1413,1033,7403,15,1101.053955,553.333374,85.70014191,0.864548828,2021.10.20-11.31.55_RaspiY_side5_cameraA
90009,677399,0.132874421,29915.45294,983,949,7612,13,858.3805542,666.1270752,76.85381317,0.630698843,2021.10.20-11.00.58_RaspiY_side4_cameraA
254654,740865.5,0.343725008,8801.447526,1192,886,8706,22,1148.872681,588.6309204,111.2146835,0.858773616,2021.10.20-11.03.21_RaspiY_side7_cameraA
123420,531172,0.232354115,10871.64672,1115,864,7297,13,979.9591675,553.6414795,78.33750916,0.825115675,2021.10.20-11.21.22_RaspiY_side3_cameraA
271075,688758,0.393570746,12032.15546,1124,825,8850,14,853.6618042,574.5141602,95.77413177,0.739642731,2021.10.20-11.04.07_RaspiY_side1_cameraA
229894,1083984,0.212082466,42768.83569,1697,1039,10458,13,1530.918213,583.8945313,98.56211853,0.924409477,2021.10.20-10.45.31_RaspiY_side1_cameraA
242153,786282,0.307972203,16630.1442,1092,889,8173,16,1254.041016,483.0115967,109.3438263,0.922848094,2021.10.20-11.23.50_RaspiY_side5_cameraA
86981,560961.5,0.155056987,20148.2905,976,946,8453,14,883.5274048,451.4347839,127.5655212,0.859612817,2021.10.20-11.18.57_RaspiY_side6_cameraA
402712,709177,0.567858236,12083.25864,1125,803,8185,34,1297.615601,493.1526489,95.51555634,0.924967894,2021.10.20-11.30.13_RaspiY_side1_cameraA
327074,572179,0.571628808,22597.24799,982,855,6073,30,893.067627,618.4833374,114.4029083,0.721381322,2021.10.20-11.46.21_RaspiY_side5_cameraA
118159,807321.5,0.146359288,35151.71539,1183,1101,7518,28,915.7166138,875.0194702,149.1106262,0.294806234,2021.10.20-10.42.18_RaspiY_side3_cameraA
73,235224,0.000310342,2936.662188,960,454,6642,10,238.9497375,189.8318481,0,0.607339257,2021.10.20-11.42.17_RaspiY_side7_cameraA
95625,591997,0.161529535,11056.48838,802,1251,8711,15,746.8185425,657.7067261,9.62746048,0.473715215,2021.10.20-11.25.25_RaspiY_side3_cameraA
171166,911415,0.187802483,46460.60069,1680,885,10812,13,1369.654053,644.5700684,79.16963959,0.882342433,2021.10.20-10.37.17_RaspiY_side7_cameraA
248992,624163,0.398921436,14141.23311,1074,850,8323,22,882.2904053,651.8236694,81.00537109,0.673940252,2021.10.20-12.06.04_RaspiY_side7_cameraA
93089,886022.5,0.105063923,20256.19391,1282,1220,8734,8,1067.515991,495.2011108,107.5829468,0.885897165,2021.10.20-11.32.42_RaspiY_side4_cameraA
233549,550080.5,0.424572403,49833.26441,886,803,5448,20,872.3582764,534.984375,86.96286774,0.789879388,2021.10.20-11.52.30_RaspiY_side4_cameraA
106780,900201.5,0.118617887,21623.79755,1195,1190,8911,13,685.8917847,616.0040894,117.0003204,0.439777376,2021.10.20-11.35.57_RaspiY_side1_cameraA
153453,644875,0.237957744,36074.55207,1392,664,9733,25,1260.405273,501.8522034,87.5337677,0.917312802,2021.10.20-10.49.51_RaspiY_side1_cameraA
110994,558059,0.198892949,11605.06849,1138,791,8286,17,882.5235596,474.1905518,78.34247589,0.843383513,2021.10.20-11.21.22_RaspiY_side4_cameraA
216990,546483,0.397066331,14992.19409,950,855,7365,28,829.3930664,584.1785278,107.7792206,0.709858214,2021.10.20-11.14.15_RaspiY_side7_cameraA
186533,930220,0.200525682,41319.64644,1104,1176,9653,17,1087.275146,748.8735352,118.7308884,0.724987758,2021.10.20-10.32.06_RaspiY_side1_cameraA
155537,507344,0.306571084,12801.71414,1228,764,9053,14,762.3963013,492.0783691,104.9302216,0.763813968,2021.10.20-10.55.23_RaspiY_side1_cameraA
233614,948573.5,0.246279281,18800.77818,1408,1220,9327,21,1107.287964,883.2180786,75.14213562,0.603132758,2021.10.20-10.39.47_RaspiY_side2_cameraA
156870,521675.5,0.300704173,10935.67924,845,809,7627,17,862.8543701,579.5357666,108.5527954,0.740868987,2021.10.20-11.18.11_RaspiY_side4_cameraA
287867,806160.5,0.35708398,28294.66775,1053,1099,8852,17,925.4193726,753.4651489,137.1838837,0.580601629,2021.10.20-10.31.16_RaspiY_side1_cameraA
178515,1303011.5,0.137001861,58377.88146,1535,1231,10852,11,1387.529419,588.8369751,93.75042725,0.905485121,2021.10.20-10.45.31_RaspiY_side7_cameraA
18119,261811,0.069206412,18294.7246,629,843,6328,9,571.2970581,289.3926697,119.0455475,0.862208382,2021.10.20-11.41.14_RaspiY_side1_cameraA
120909,810338.5,0.149208016,16415.91697,1446,889,10737,11,1183.824829,521.1776123,112.7713547,0.89787576,2021.10.20-11.05.41_RaspiY_side7_cameraA
289437,732922,0.394908326,13053.27749,1366,783,9506,22,1152.681152,505.7102051,93.16999054,0.898621304,2021.10.20-11.10.16_RaspiY_side7_cameraA
93293,613428.5,0.152084554,27943.70276,1241,813,8511,20,805.7012329,553.1318359,68.70237732,0.72710878,2021.10.20-11.29.22_RaspiY_side4_cameraA
85879,433155,0.198263901,10788.42732,977,868,7041,23,2432.653076,689.3561401,129.7941132,0.959008808,2021.10.20-11.44.48_RaspiY_side1_cameraA
89314,837677.5,0.106620985,9804.628596,957,1279,9258,12,856.2664795,762.5313721,125.4193039,0.454923642,2021.10.20-11.39.31_RaspiY_side5_cameraA
112772,891131.5,0.126549224,16276.98196,1608,945,12664,18,1170.924316,615.5125732,54.47486115,0.850692381,2021.10.20-11.05.41_RaspiY_side3_cameraA
168542,778256.5,0.216563562,17374.79962,1220,1022,7057,19,1134.286011,738.4042969,56.7040863,0.759089749,2021.10.20-10.50.41_RaspiY_side2_cameraA
266074,932270.5,0.28540429,40385.42174,1363,1061,9217,18,1218.100708,780.1244507,120.8346634,0.768005446,2021.10.20-10.32.55_RaspiY_side3_cameraA
174220,856846,0.203327086,17461.50583,1065,1184,7549,11,782.7515259,682.2831421,127.9886627,0.490133894,2021.10.20-11.22.09_RaspiY_side3_cameraA
96537,668994.5,0.144301635,17853.87293,1101,830,6480,10,940.793457,613.1170654,104.7755966,0.758475037,2021.10.20-11.20.35_RaspiY_side6_cameraA
108788,718288,0.15145457,20568.59889,1109,969,8053,16,871.4511719,657.8158569,67.70929718,0.655896218,2021.10.20-10.46.20_RaspiY_side7_cameraA
165966,536018.5,0.309627373,18477.75892,959,775,7753,10,667.225647,575.1842651,95.84705353,0.506817133,2021.10.20-10.55.23_RaspiY_side6_cameraA
138536,593635.5,0.233368793,99012.97941,750,1170,7880,15,643.0175171,506.1166687,65.89749908,0.616830213,2021.10.20-11.38.42_RaspiY_side2_cameraA
175363,586457.5,0.299020816,18433.5399,1071,757,7578,24,937.062561,590.993103,83.10605621,0.776037374,2021.10.20-11.51.15_RaspiY_side6_cameraA
82052,662764,0.123802741,16242.75008,1172,871,8182,12,1419.834351,614.1756592,91.00765991,0.901601057,2021.10.20-11.28.35_RaspiY_side3_cameraA
113457,777911.5,0.14584821,27214.97973,1108,1007,8774,11,1408.798462,606.355835,109.5047989,0.902635228,2021.10.20-11.11.08_RaspiY_side5_cameraA
217374,591242.5,0.367656249,9099.398855,1093,804,8501,15,791.9967041,543.6602173,60.90184021,0.727184062,2021.10.20-11.04.07_RaspiY_side2_cameraA
169351,909865,0.186127612,28625.84112,1387,970,9150,16,1170.219849,646.220459,91.39295197,0.833697493,2021.10.20-10.32.55_RaspiY_side5_cameraA
327143,830623,0.393852566,13184.69598,1351,820,8566,18,976.4074707,704.1377563,94.25358582,0.692777344,2021.10.20-10.47.09_RaspiY_side7_cameraA
186623,503102.5,0.370944291,13963.11518,733,981,6917,23,798.4381104,499.7638245,138.8386078,0.779881799,2021.10.20-10.59.24_RaspiY_side1_cameraA
213404,1111834.5,0.191938638,25674.8464,1332,1223,8372,18,1203.854736,593.7763672,99.87282562,0.869899367,2021.10.20-10.37.17_RaspiY_side4_cameraA
162560,843466.5,0.19272846,60781.14753,1209,896,9858,18,1106.486938,624.7902222,89.77437592,0.825322816,2021.10.20-10.49.01_RaspiY_side5_cameraA
141402,465807,0.303563493,18427.74604,862,808,6344,20,727.6424561,523.9584351,104.0120621,0.693894397,2021.10.20-14.33.44_RaspiY_side6_cameraA
129819,1152138,0.112676606,14172.39966,1364,1285,9985,13,1299.087769,670.1673584,45.27858353,0.856663658,2021.10.20-11.25.25_RaspiY_side2_cameraA
223246,913309,0.244436439,17893.39358,1113,1290,9294,20,920.0367432,649.6643677,91.28760529,0.708083492,2021.10.20-11.26.14_RaspiY_side1_cameraA
131151,657781,0.19938399,13869.39548,1234,865,8675,14,1103.731689,533.850647,111.7796707,0.875246063,2021.10.20-11.13.29_RaspiY_side4_cameraA
136968,830634,0.16489573,33841.33569,1218,1200,9459,18,852.3707886,702.2484741,107.2642059,0.566769003,2021.10.20-10.37.17_RaspiY_side1_cameraA
95768,465243,0.205845117,24818.1851,795,910,7828,13,724.4298096,442.1643677,121.4538345,0.792122673,2021.10.20-11.35.57_RaspiY_side7_cameraA
184639,538314,0.342994981,14034.13342,1047,820,7686,14,824.3427124,603.9536743,40.2853508,0.68060692,2021.10.20-12.01.31_RaspiY_side6_cameraA
79917,436696.5,0.183003528,12207.55738,877,852,6704,18,626.8226929,504.7252502,105.8240585,0.592986836,2021.10.20-11.21.22_RaspiY_side5_cameraA
87935,636080,0.138245189,36090.58769,1093,914,8112,18,1261.308716,550.380249,52.77655792,0.899773866,2021.10.20-11.01.44_RaspiY_side4_cameraA
214185,628478,0.340799519,10078.57121,1148,816,7788,28,1008.404846,612.9915161,98.18586731,0.794027102,2021.10.20-11.22.09_RaspiY_side2_cameraA
92916,577237,0.160966813,11382.24827,983,790,7211,15,753.2921143,411.2857666,103.2574539,0.837795322,2021.10.20-11.29.22_RaspiY_side6_cameraA
75759,539641.5,0.140387646,16650.6802,1129,852,8103,13,1110.348633,382.4924316,110.6216888,0.93879381,2021.10.20-11.27.49_RaspiY_side4_cameraA
177120,476860.5,0.37142938,13878.22637,1157,725,8448,14,834.2794189,603.7732544,53.36882019,0.690108123,2021.10.20-12.06.04_RaspiY_side3_cameraA
169511,794309,0.213406873,22612.37204,1048,992,7313,15,905.663147,764.7242432,69.94080353,0.535744042,2021.10.20-11.00.58_RaspiY_side7_cameraA
95763,499190.5,0.191836583,14726.95633,906,866,5651,13,730.3335571,671.7492676,154.3286743,0.392424544,2021.10.20-11.20.35_RaspiY_side3_cameraA
207120,894088,0.23165505,13103.12309,1233,1014,8755,16,1028.082764,555.3200073,106.080925,0.841568072,2021.10.20-11.03.21_RaspiY_side6_cameraA
186633,1208579,0.154423501,34247.92284,1241,1306,10314,21,1235.805542,860.5422363,129.5644226,0.717710959,2021.10.20-10.36.23_RaspiY_side2_cameraA
35,283004,0.000123673,2874.817035,957,589,6978,7,129.8544922,72.79879761,0,0.828074382,2021.10.20-11.40.28_RaspiY_side4_cameraA
210134,591803.5,0.355073939,13259.84813,1131,923,8054,15,969.2609253,651.6589966,26.95978165,0.740255496,2021.10.20-11.58.16_RaspiY_side3_cameraA
154753,1024463.5,0.151057602,20902.65616,1493,1276,9526,16,1287.342163,734.9475098,99.95986176,0.821017514,2021.10.20-11.55.42_RaspiY_side2_cameraA
152497,513658.5,0.296884019,14922.05419,844,825,6278,27,753.8083496,578.6867676,81.29107666,0.640828334,2021.10.20-11.09.24_RaspiY_side5_cameraA
80651,587583.5,0.13725879,21640.96578,757,1248,8445,11,961.9711304,584.5668945,161.773819,0.794184941,2021.10.20-11.35.09_RaspiY_side6_cameraA
289176,763725,0.378638908,20889.80254,1057,881,7335,18,898.7894287,708.3640137,66.0947876,0.615507248,2021.10.20-10.55.23_RaspiY_side3_cameraA
94758,654072,0.144873959,9755.888927,1051,783,6870,15,839.2965088,482.3849182,102.6429596,0.81832968,2021.10.20-10.43.58_RaspiY_side6_cameraA
87519,578740.5,0.151223217,12864.71035,960,817,7093,13,764.6029053,539.7748413,99.62965393,0.708257214,2021.10.20-11.32.42_RaspiY_side6_cameraA
15971,781299.5,0.020441585,6381.806728,1220,1308,10898,9,511.815094,276.7955627,173.8210144,0.841143724,2021.10.20-11.15.46_RaspiY_side4_cameraA
15850,179772.5,0.088166989,6417.386831,711,514,5112,7,1666.951782,545.3323364,36.50367355,0.944974693,2021.10.20-11.59.17_RaspiY_side4_cameraA
54025,628122.5,0.086010293,25989.6714,1056,804,7027,11,676.6584473,521.6242676,89.89916992,0.636977171,2021.10.20-11.32.42_RaspiY_side2_cameraA
96990,1146062.5,0.084628892,19856.92297,1398,1298,9520,12,1079.82373,606.7659302,108.7463837,0.827197005,2021.10.20-11.01.44_RaspiY_side7_cameraA
137904,571570,0.241272285,25345.95633,1143,815,8652,15,1072.212036,486.8655396,105.2319489,0.890963056,2021.10.20-11.48.37_RaspiY_side7_cameraA
397815,1489297.5,0.267115872,28337.59233,1637,1500,11793,18,1461.833496,1039.025391,114.3178864,0.70342587,2021.10.20-10.35.25_RaspiY_side3_cameraA
227943,717052,0.317889079,10090.17624,1046,912,8547,13,780.8684692,648.9291992,68.87433624,0.556219799,2021.10.20-10.59.24_RaspiY_side2_cameraA
75228,466999,0.161088139,23582.47192,1004,846,7370,10,848.7704468,407.5286255,122.1024704,0.877191883,2021.10.20-11.35.57_RaspiY_side5_cameraA
131613,698693.5,0.188370151,17299.39637,1095,858,6922,15,849.8150635,499.5421753,113.9128723,0.808988426,2021.10.20-11.11.55_RaspiY_side4_cameraA
201670,1120576.5,0.179969864,23638.90957,1311,1379,9446,11,1023.571106,734.8139648,65.45961761,0.696154032,2021.10.20-10.57.02_RaspiY_side1_cameraA
213189,663415.5,0.321350647,16653.76175,1196,787,8022,14,965.880249,585.5872192,90.07215118,0.795256512,2021.10.20-10.43.12_RaspiY_side3_cameraA
291812,1013655.5,0.287880843,14591.35207,1206,1406,11065,12,919.69104,679.7163086,121.7603073,0.673628333,2021.10.20-11.18.11_RaspiY_side6_cameraA
335424,875445,0.383146857,21246.88772,1368,906,9170,20,1025.314941,704.3300781,98.30540466,0.726713923,2021.10.20-10.34.35_RaspiY_side5_cameraA
