area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,roi
121892,524021,0.232608998,10657.56189,892,853,7470,20,740.8553467,520.0696411,112.3347321,0.71219133,2021.10.13-15.38.18_RaspiY_side5_cameraA
141538,665630,0.212637652,16970.59965,1136,833,8344,22,1011.210815,555.8755493,113.2457886,0.835353707,2021.10.13-15.38.18_RaspiY_side6_cameraA
175104,888394,0.197101736,13791.52173,1241,1293,8968,15,1244.640381,602.652832,112.008255,0.874958255,2021.10.13-15.38.18_RaspiY_side7_cameraA
29369,639950,0.045892648,9366.053418,962,846,7190,11,8781.276367,2121.752686,0,0.970370361,2021.10.13-15.39.18_RaspiY_side1_cameraA
31237,571118.5,0.054694429,6907.021545,864,825,6904,9,1580.983643,945.2832031,155.3843994,0.801564529,2021.10.13-15.39.18_RaspiY_side2_cameraA
29334,579258,0.050640647,8221.135334,1042,846,7436,10,4084.461182,1251.784058,0,0.951878801,2021.10.13-15.39.18_RaspiY_side3_cameraA
23187,230948.5,0.100399007,4911.193862,700,790,6614,13,727.0599976,328.4112244,131.7776337,0.892171126,2021.10.13-15.39.18_RaspiY_side4_cameraA
23422,260713,0.089838251,5758.779403,692,849,6741,13,821.8132935,330.307251,134.1808777,0.915672622,2021.10.13-15.39.18_RaspiY_side5_cameraA
28143,228040.5,0.123412289,4961.179124,704,696,5860,13,844.0637207,237.9250946,126.7872009,0.959449524,2021.10.13-15.39.18_RaspiY_side6_cameraA
26763,560767.5,0.047725662,8263.277184,1038,858,6782,12,1344.052124,974.9138794,174.6782532,0.68837581,2021.10.13-15.39.18_RaspiY_side7_cameraA
72292,473146,0.152790048,13247.42301,862,862,6709,16,631.7038574,524.0614014,74.0691452,0.558358444,2021.10.13-15.40.15_RaspiY_side1_cameraA
66923,446221,0.149977253,21944.44729,978,710,7238,15,753.6773071,486.0279846,98.53186035,0.764287686,2021.10.13-15.40.15_RaspiY_side2_cameraA
62150,676593.5,0.091857223,16229.64959,1217,859,8749,14,1125.630127,477.1419067,117.1398926,0.905714281,2021.10.13-15.40.15_RaspiY_side3_cameraA
71645,524123,0.136695012,32838.80554,963,803,7924,18,806.8137817,458.9272461,120.0559082,0.822465957,2021.10.13-15.40.15_RaspiY_side4_cameraA
93200,471491.5,0.197670584,16039.4668,785,848,6862,17,703.9736328,574.2859497,139.5589447,0.578365663,2021.10.13-15.40.15_RaspiY_side5_cameraA
73382,601422,0.12201416,16293.97456,1096,854,6856,19,963.7623291,561.5565186,86.17719269,0.812708013,2021.10.13-15.40.15_RaspiY_side6_cameraA
76552,582204.5,0.131486445,18847.83599,1089,807,6791,21,1163.151978,537.9888306,102.7749786,0.88660536,2021.10.13-15.40.15_RaspiY_side7_cameraA
86913,640875.5,0.135616044,62016.39752,1106,858,7168,14,776.7617188,566.2922974,96.57672119,0.684468442,2021.10.13-15.41.13_RaspiY_side1_cameraA
91240,599865.5,0.152100763,30459.27057,1030,903,6821,10,837.3794556,643.3742676,88.14403534,0.640067516,2021.10.13-15.41.13_RaspiY_side2_cameraA
66564,491551.5,0.135416126,12187.9588,1066,842,7220,12,2075.593018,1035.450928,0,0.866676872,2021.10.13-15.41.13_RaspiY_side3_cameraA
73326,849032,0.086364236,19815.03301,1036,1339,9089,9,763.4927368,718.8580322,54.24658585,0.336904579,2021.10.13-15.41.13_RaspiY_side4_cameraA
104205,590960.5,0.176331582,21206.42584,1022,895,7109,15,800.5618896,589.9664917,105.5617599,0.6759576,2021.10.13-15.41.13_RaspiY_side5_cameraA
83776,866581.5,0.096674115,23533.86261,1156,1232,8918,16,1265.796143,656.3702393,120.2015991,0.855051308,2021.10.13-15.41.13_RaspiY_side6_cameraA
46665,691116.5,0.067521178,31827.4735,1115,907,7560,15,1789.352295,573.0756836,116.5861206,0.947326338,2021.10.13-15.41.13_RaspiY_side7_cameraA
64809,639111,0.10140492,18833.23386,1088,943,7547,12,884.0700073,671.3747559,104.1387634,0.650608206,2021.10.13-15.42.09_RaspiY_side1_cameraA
42093,782779.5,0.053773764,30086.07377,1065,1286,9374,10,863.3643799,545.5899048,22.42125893,0.77502164,2021.10.13-15.42.09_RaspiY_side2_cameraA
80876,520607,0.155349429,14110.65222,877,846,6024,12,782.0626221,673.3391113,26.65474892,0.508641332,2021.10.13-15.42.09_RaspiY_side3_cameraA
57339,424411,0.13510253,16410.14664,1074,777,6713,21,2967.671631,976.5856934,0,0.944303888,2021.10.13-15.42.09_RaspiY_side4_cameraA
53338,633541,0.084190289,19865.75626,1035,835,6993,13,841.1596069,571.1306763,40.5695076,0.734156629,2021.10.13-15.42.09_RaspiY_side5_cameraA
60277,583044,0.103383278,16012.64532,943,843,7504,16,717.2796021,597.7567139,113.8608322,0.552720958,2021.10.13-15.42.09_RaspiY_side6_cameraA
81534,583672,0.139691471,20053.70309,1033,840,7631,14,963.3664551,557.5756226,117.5391998,0.815484918,2021.10.13-15.42.09_RaspiY_side7_cameraA
95895,1034364.5,0.092709098,22894.11708,1236,1142,9254,12,937.2288818,685.7492676,49.56204224,0.681650984,2021.10.13-15.43.09_RaspiY_side1_cameraA
86065,508674,0.169194808,19898.27598,971,819,6768,15,674.442749,626.8466797,142.2968597,0.369000883,2021.10.13-15.43.09_RaspiY_side2_cameraA
85545,469444.5,0.182226014,17228.12994,866,790,6480,16,686.421936,532.298584,152.8333435,0.631386266,2021.10.13-15.43.09_RaspiY_side3_cameraA
86606,684565.5,0.126512364,20655.74964,1112,847,7568,14,1243.52771,520.9276123,114.8694382,0.908027233,2021.10.13-15.43.09_RaspiY_side4_cameraA
76659,580173,0.132131278,19854.44059,1194,765,8221,16,1123.293213,484.1803894,110.8031006,0.902334486,2021.10.13-15.43.09_RaspiY_side5_cameraA
82703,558657.5,0.148038825,22922.37166,1010,849,6970,11,827.975647,532.0795288,106.2811661,0.766179159,2021.10.13-15.43.09_RaspiY_side6_cameraA
90349,688361,0.131252352,28059.80784,1186,819,8637,11,934.7561035,587.2299805,53.01047897,0.778037911,2021.10.13-15.43.09_RaspiY_side7_cameraA
101123,577046.5,0.175242376,14859.45116,1128,822,7603,14,1057.628174,559.0245361,102.411972,0.848893244,2021.10.13-15.45.05_RaspiY_side1_cameraA
100924,502906.5,0.200681439,14935.59049,1119,810,7161,17,1043.556396,641.2146606,72.69528198,0.788954695,2021.10.13-15.45.05_RaspiY_side2_cameraA
87763,561462.5,0.156311419,14551.2091,964,841,7633,20,817.6842041,576.9887085,93.57099152,0.708572929,2021.10.13-15.45.05_RaspiY_side3_cameraA
127104,469123,0.270939604,11678.75424,946,711,6823,16,879.833313,572.1554565,87.27508545,0.759677647,2021.10.13-15.45.05_RaspiY_side4_cameraA
142034,565303,0.251252868,14548.94753,1126,806,7815,21,1290.922119,641.8546753,100.9336929,0.867632321,2021.10.13-15.45.05_RaspiY_side5_cameraA
115911,595958,0.19449525,14674.2318,1221,851,8456,16,1220.837402,566.3078613,91.65848541,0.885904132,2021.10.13-15.45.05_RaspiY_side6_cameraA
101730,505485.5,0.201252064,22051.10237,905,849,7136,21,809.2698975,570.72052,113.7460175,0.708979688,2021.10.13-15.45.05_RaspiY_side7_cameraA
116326,628781.5,0.185002262,25561.50882,853,891,7392,15,769.0770264,564.8885498,59.52379227,0.678606613,2021.10.13-15.46.26_RaspiY_side1_cameraA
91831,803290,0.114318615,23142.41127,1248,1074,8995,9,1925.120239,670.1525879,92.94475555,0.93745389,2021.10.13-15.46.26_RaspiY_side2_cameraA
45778,433181,0.105678689,25842.73699,822,806,5854,14,1057.086182,489.5415955,96.95917511,0.886303572,2021.10.13-15.46.26_RaspiY_side3_cameraA
45467,349353,0.130146299,22731.25059,701,837,6115,13,597.6972656,394.9634705,128.5523834,0.750554492,2021.10.13-15.46.26_RaspiY_side4_cameraA
59019,482071,0.122428024,21845.64654,1000,670,7411,15,861.1119995,448.4328308,89.13857269,0.85370302,2021.10.13-15.46.26_RaspiY_side5_cameraA
22334,464996.5,0.048030469,8531.276487,865,1243,9782,10,795.6786499,383.2009888,146.8002472,0.87638966,2021.10.13-15.46.26_RaspiY_side6_cameraA
72069,804104,0.089626466,22877.29381,1194,1292,11834,15,964.6314697,532.635376,114.7330017,0.833735104,2021.10.13-15.46.26_RaspiY_side7_cameraA
78914,630532.5,0.125154532,17191.13756,1053,834,7593,16,908.1028442,482.9884033,116.0903015,0.846828961,2021.10.13-15.47.29_RaspiY_side1_cameraA
97954,527957.5,0.185533873,12253.2025,1169,906,7811,20,1232.636353,471.2739868,108.4679718,0.924025806,2021.10.13-15.47.29_RaspiY_side2_cameraA
136993,671500.5,0.204010273,24013.64605,955,908,6969,14,691.6665649,533.5819092,123.6571655,0.636297419,2021.10.13-15.47.29_RaspiY_side3_cameraA
88520,533025,0.16607101,13356.64371,1011,863,7406,14,664.2762451,572.1296387,55.32463837,0.508126076,2021.10.13-15.47.29_RaspiY_side4_cameraA
38829,513473,0.075620334,19207.07522,1060,834,7256,7,2421.794922,744.9859009,46.87774658,0.951510182,2021.10.13-15.47.29_RaspiY_side5_cameraA
66570,483367.5,0.137721299,23402.64077,820,830,6778,15,717.0967407,536.4680176,92.29370117,0.663573516,2021.10.13-15.47.29_RaspiY_side6_cameraA
89322,618061,0.144519716,19092.94344,957,825,7221,15,840.1243286,545.9391479,115.6938705,0.760078406,2021.10.13-15.47.29_RaspiY_side7_cameraA
56873,600460.5,0.094715639,16297.57047,1053,900,7611,25,3119.624756,874.5926514,36.59853363,0.9598973,2021.10.13-15.48.24_RaspiY_side1_cameraA
70214,570066.5,0.123168087,19403.7877,844,930,6304,22,793.0932007,712.9271851,165.5825043,0.43811321,2021.10.13-15.48.24_RaspiY_side2_cameraA
61317,563592,0.108796789,21308.01506,873,921,6524,19,809.0560913,567.0237427,146.5374756,0.713312592,2021.10.13-15.48.24_RaspiY_side3_cameraA
49105,595785,0.082420672,15161.72066,1066,898,7273,37,2200.764648,708.0330811,135.3889008,0.946834379,2021.10.13-15.48.24_RaspiY_side4_cameraA
69631,817477,0.085177932,26787.00615,1108,1203,6601,18,1019.92627,626.8192139,123.5455704,0.788859904,2021.10.13-15.48.24_RaspiY_side5_cameraA
106557,507902.5,0.20979814,18735.37005,862,849,5932,21,718.9824829,547.1872559,1.701022387,0.648684024,2021.10.13-15.48.24_RaspiY_side6_cameraA
73393,720866.5,0.101812194,14805.06665,897,1258,8563,15,1108.282104,607.8070679,41.14211655,0.836201255,2021.10.13-15.48.24_RaspiY_side7_cameraA
114657,656140.5,0.174744586,14128.27909,1057,850,7303,13,952.0604858,444.7348633,103.2513885,0.884189286,2021.10.13-15.49.21_RaspiY_side1_cameraA
121098,909611.5,0.133131562,12419.6122,1385,1183,10577,16,1168.914429,548.7104492,119.9081802,0.882975627,2021.10.13-15.49.21_RaspiY_side2_cameraA
107886,487363,0.221366825,16585.47918,1068,761,8598,23,851.0425415,443.8811035,109.5860443,0.853206451,2021.10.13-15.49.21_RaspiY_side3_cameraA
166590,620711,0.268385771,15226.11729,936,854,6966,13,812.0445557,563.803833,89.81916809,0.71968416,2021.10.13-15.49.21_RaspiY_side4_cameraA
162188,691266,0.234624587,12931.18023,1283,807,9218,13,1045.135864,546.1031494,79.84358978,0.852627757,2021.10.13-15.49.21_RaspiY_side5_cameraA
101106,603099.5,0.167643979,16620.43315,776,1155,8482,13,694.5430908,610.7868652,127.0185852,0.476068565,2021.10.13-15.49.21_RaspiY_side6_cameraA
