area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,roi
88144,552237,0.15961263,12771.51484,887,909,6741,17,2600.557373,841.1966553,132.6844635,0.946239167,2021.10.22-14.55.12_RaspiY_side2_cameraA
322749,763114,0.422936809,12360.61396,977,963,8097,22,993.9198608,719.1188354,116.0042953,0.690305593,2021.10.22-13.57.59_RaspiY_side7_cameraA
131897,977007,0.13500108,36580.11264,1249,1218,9060,16,1357.857666,936.4938965,85.67324066,0.72410964,2021.10.22-13.59.34_RaspiY_side2_cameraA
189456,1005175,0.188480613,36328.28076,1267,1022,9846,14,1218.303467,713.819458,57.95062256,0.810374187,2021.10.22-15.07.24_RaspiY_side4_cameraA
232690,957984.5,0.24289537,18844.43263,1458,1145,12043,14,1348.467773,574.7838745,118.6036453,0.904605584,2021.10.22-14.21.09_RaspiY_side6_cameraA
71760,569642,0.125973857,16855.27573,1255,921,8879,18,1791.807373,606.5900879,125.2859344,0.940953684,2021.10.22-15.15.13_RaspiY_side6_cameraA
337258,896786.5,0.376073904,19230.83917,1298,1002,9420,21,1129.664795,770.1998291,60.02242661,0.731543268,2021.10.22-13.49.38_RaspiY_side2_cameraA
236187,1131749.5,0.208691941,29758.83251,1159,1494,10442,19,1090.585815,986.8936768,163.819931,0.425580229,2021.10.22-13.51.26_RaspiY_side6_cameraA
311269,1083504.5,0.287279841,16182.19997,1248,1260,10901,12,993.4299316,645.5349121,109.140007,0.760101665,2021.10.22-14.19.29_RaspiY_side7_cameraA
256316,635495.5,0.403332518,18935.66667,1090,826,8299,21,938.9299316,622.6173096,54.34883118,0.748518676,2021.10.22-15.12.18_RaspiY_side5_cameraA
265292,859702,0.308585998,24068.64212,1080,1203,7760,33,982.8701782,883.7860718,138.3155212,0.437560404,2021.10.22-13.53.06_RaspiY_side7_cameraA
251081,742085,0.338345338,14923.32946,1223,977,8727,20,1056.578979,587.1327515,53.21878433,0.83138807,2021.10.22-14.26.55_RaspiY_side3_cameraA
144629,746799.5,0.1936651,101492.2785,1478,927,7133,17,1115.990845,550.7232666,95.15119934,0.869755057,2021.10.22-14.48.46_RaspiY_side4_cameraA
100876,931004.5,0.108351786,32886.32255,1232,911,8944,15,2403.845947,641.2615967,79.04722595,0.963761649,2021.10.22-14.24.32_RaspiY_side4_cameraA
180410,1082431,0.166671132,34738.30997,1270,1160,9812,16,1089.87854,864.9823608,70.595047,0.608374311,2021.10.22-15.14.14_RaspiY_side6_cameraA
174175,585109,0.297679578,18907.84874,914,749,6307,20,796.1730347,499.0577698,76.79940033,0.779163501,2021.10.22-14.34.04_RaspiY_side1_cameraA
74518,451103,0.165190655,17087.19402,827,746,5916,17,720.7703857,555.934021,56.72803116,0.63646534,2021.10.22-14.33.16_RaspiY_side4_cameraA
143831,786638.5,0.182842564,234979.4825,1190,908,7871,17,1023.086426,487.6558228,87.35282135,0.879092267,2021.10.22-14.50.25_RaspiY_side1_cameraA
161924,774691,0.209017531,48490.48138,1229,938,8870,15,936.6604614,656.2925415,70.95185089,0.71348271,2021.10.22-14.00.25_RaspiY_side4_cameraA
13588,347372.5,0.03911651,15385.7191,757,641,5301,14,1427.407471,1002.231079,147.0849457,0.712044999,2021.10.22-15.10.39_RaspiY_side1_cameraA
58336,544974.5,0.107043541,10669.45046,1048,849,7846,11,726.4609375,530.68396,40.73675156,0.682906445,2021.10.22-14.30.13_RaspiY_side4_cameraA
239991,619406.5,0.387453151,9863.239236,1109,823,9159,26,928.6081543,588.3971558,103.6972046,0.773633438,2021.10.22-14.15.25_RaspiY_side6_cameraA
24064,151057,0.159304104,3560.078224,591,582,4985,16,1646.790894,786.4943237,0,0.878581689,2021.10.22-14.29.17_RaspiY_side5_cameraA
78812,613679.5,0.128425343,15697.24992,1247,797,9189,16,1237.126953,505.1605835,105.6441498,0.912832743,2021.10.22-14.45.06_RaspiY_side5_cameraA
96058,685679,0.140091792,20669.17302,1047,861,7494,13,745.1732178,576.1933594,104.1819687,0.634120644,2021.10.22-14.25.20_RaspiY_side1_cameraA
468294,1454182.5,0.322032482,20113.90931,1327,1500,10267,20,1224.800659,1068.333008,56.92711639,0.489059338,2021.10.22-13.50.32_RaspiY_side2_cameraA
104541,792502,0.131912601,14451.40408,1343,1126,8909,14,1185.658325,614.1889038,92.11281586,0.855371479,2021.10.22-14.34.52_RaspiY_side7_cameraA
190119,628173,0.302653887,63204.62732,1054,935,8720,29,938.937561,496.4447632,102.6367035,0.848789869,2021.10.22-14.50.25_RaspiY_side5_cameraA
263919,812177.5,0.324952366,21204.90883,1435,955,10784,15,1219.336548,590.9191284,109.0800247,0.874722857,2021.10.22-15.01.59_RaspiY_side6_cameraA
41991,689571.5,0.060894338,97024.02166,1019,890,7604,12,658.8295898,486.1619873,110.4746017,0.674890755,2021.10.22-14.52.52_RaspiY_side7_cameraA
282485,723169,0.390621003,19440.89621,1217,840,7786,13,1130.198975,566.7400513,95.27288818,0.865185715,2021.10.22-14.42.42_RaspiY_side7_cameraA
200386,813607,0.246293358,16813.91538,1055,867,7840,15,957.3982544,499.4383545,106.6397171,0.853152205,2021.10.22-14.14.37_RaspiY_side4_cameraA
336101,1232139,0.272778477,17801.74442,1288,1457,9841,10,1022.753235,732.1669312,80.42805481,0.698224994,2021.10.22-14.14.37_RaspiY_side6_cameraA
144281,751723.5,0.191933603,49682.92828,1327,853,9583,18,1084.619141,498.5118408,103.0921631,0.888116063,2021.10.22-14.08.34_RaspiY_side1_cameraA
185582,653180,0.284120763,33456.33765,1087,773,7898,22,1010.299866,570.5388794,86.6417923,0.825280986,2021.10.22-15.04.12_RaspiY_side1_cameraA
55260,680872,0.081160629,49468.07721,935,815,6953,20,728.9823608,621.958252,121.4231567,0.521605208,2021.10.22-14.52.52_RaspiY_side3_cameraA
116479,483417,0.240949325,45873.19285,819,803,6452,14,681.3282471,487.217865,96.4766922,0.699022114,2021.10.22-15.01.59_RaspiY_side3_cameraA
150657,800800.5,0.188132999,61541.31818,1178,959,10324,10,1046.234985,582.6038208,45.47685623,0.830608031,2021.10.22-15.01.59_RaspiY_side2_cameraA
413059,932470,0.442972964,25589.01194,1146,1284,10856,33,1112.625854,680.3540649,119.27491,0.791255993,2021.10.22-15.00.21_RaspiY_side5_cameraA
237004,739953.5,0.320295802,15999.15569,962,976,7332,14,878.6416016,728.6309204,68.87136078,0.5588485,2021.10.22-14.02.06_RaspiY_side3_cameraA
143489,850832,0.168645514,25107.10294,1213,1126,8623,17,1101.03833,819.0916138,116.7070389,0.668261425,2021.10.22-13.55.34_RaspiY_side3_cameraA
308254,1583635.5,0.19464959,53989.8022,1442,1277,12618,7,1243.835693,1031.210693,71.65929413,0.559164094,2021.10.22-14.07.45_RaspiY_side5_cameraA
67011,520201.5,0.128817391,19996.64722,955,826,6426,19,741.1394653,563.3474731,82.23362732,0.649794492,2021.10.22-14.39.25_RaspiY_side6_cameraA
317681,984169,0.322791106,16344.55723,1261,1033,8621,14,1127.868164,790.3322144,95.24081421,0.713425561,2021.10.22-14.02.06_RaspiY_side4_cameraA
170698,682146.5,0.250236569,14981.66853,952,912,8202,25,1013.329163,536.0614624,69.47173309,0.848615466,2021.10.22-14.31.39_RaspiY_side4_cameraA
168148,840204,0.200127588,16383.24802,1252,1160,9291,19,1065.33313,484.499115,42.49312592,0.890600499,2021.10.22-14.41.49_RaspiY_side2_cameraA
121908,418146.5,0.291543753,57885.02954,794,733,6381,12,675.7213745,462.1282349,88.57216644,0.729572449,2021.10.22-14.50.25_RaspiY_side3_cameraA
28124,478694,0.05875152,7470.973583,925,776,6186,12,2543.858887,1224.213379,0,0.876587427,2021.10.22-15.10.39_RaspiY_side6_cameraA
183557,784207.5,0.234066876,31877.86734,1090,934,8210,23,895.9674072,779.6252441,78.01038361,0.492788517,2021.10.22-14.20.19_RaspiY_side6_cameraA
199301,743846,0.267933147,63421.21833,1386,886,9013,22,1246.494385,506.5167236,93.99672699,0.913716173,2021.10.22-14.48.46_RaspiY_side7_cameraA
145524,633329.5,0.229776128,17906.03075,823,1001,6944,20,852.5333862,685.71875,0.987840056,0.594181936,2021.10.22-15.17.17_RaspiY_side4_cameraA
179911,555240,0.324023846,13376.89995,973,987,8203,24,1075.001587,454.6540222,122.4109344,0.906160792,2021.10.22-14.22.46_RaspiY_side1_cameraA
19580,971721,0.020149817,8855.939663,1058,1340,9632,17,1141.257202,978.6392212,147.0796204,0.514467651,2021.10.22-14.29.17_RaspiY_side3_cameraA
213139,784351.5,0.271739137,29950.35811,1059,922,7668,15,914.7987671,653.7504272,102.2990112,0.699493961,2021.10.22-14.23.42_RaspiY_side7_cameraA
222882,660032.5,0.337683372,16946.44816,1256,863,8731,24,1009.44928,707.475769,60.41207886,0.713305528,2021.10.22-14.38.30_RaspiY_side3_cameraA
199191,646905,0.307913836,22807.75625,1175,793,7819,11,959.9276733,562.4685059,89.98524475,0.810348047,2021.10.22-15.08.12_RaspiY_side1_cameraA
110149,897684.5,0.122703467,30577.02392,1351,969,8335,16,1239.65979,755.1348877,91.96662903,0.793057428,2021.10.22-13.55.34_RaspiY_side2_cameraA
185866,1420358.5,0.130858512,52906.29801,1352,1364,11422,13,1386.049683,933.6685791,111.7827759,0.73907932,2021.10.22-13.51.26_RaspiY_side7_cameraA
167898,695581,0.241378071,19683.79522,921,1051,7309,15,732.7084351,606.9152222,104.9896164,0.560258969,2021.10.22-14.17.04_RaspiY_side6_cameraA
113667,892153.5,0.127407447,19464.39913,1555,969,9895,12,1477.081177,729.8731689,89.6299057,0.869386855,2021.10.22-14.01.15_RaspiY_side4_cameraA
294207,1245220.5,0.236268998,32480.16046,1103,1657,10720,21,1261.709839,880.1769409,17.87796402,0.716481137,2021.10.22-13.51.26_RaspiY_side3_cameraA
167243,757718,0.220719318,91814.74946,1435,947,8387,18,1119.088745,471.6541138,98.41256714,0.906845759,2021.10.22-14.48.46_RaspiY_side1_cameraA
61116,507852,0.120342147,13460.03931,956,754,6571,11,728.5673828,508.256012,95.90739441,0.716477535,2021.10.22-14.30.13_RaspiY_side6_cameraA
166787,904694,0.184357363,25405.38568,1206,1113,9932,17,1734.052856,837.9937744,75.49381256,0.87547835,2021.10.22-14.24.32_RaspiY_side3_cameraA
135846,724018.5,0.187627802,45118.32771,1201,953,6636,15,1075.819092,647.1268921,90.0884552,0.798857606,2021.10.22-14.01.15_RaspiY_side5_cameraA
30194,371802.5,0.081209782,38132.8659,797,717,6614,11,578.1604614,478.3295288,96.20068359,0.561716096,2021.10.22-14.57.43_RaspiY_side3_cameraA
224395,730196.5,0.30730769,21298.31636,1006,1022,7870,23,965.2956543,820.7571411,111.9260406,0.526354799,2021.10.22-15.11.28_RaspiY_side2_cameraA
214755,1087667.5,0.197445451,76422.18397,1203,1282,9765,17,1011.053223,861.2428589,160.1432953,0.523822532,2021.10.22-15.01.07_RaspiY_side6_cameraA
142550,581526,0.245130914,71284.31286,1080,834,7939,15,751.59021,520.4962769,88.78527832,0.721392258,2021.10.22-14.50.25_RaspiY_side2_cameraA
251163,1006402,0.249565283,29403.84212,1214,1053,8263,14,1108.08313,693.8356934,107.9527817,0.779695779,2021.10.22-14.12.51_RaspiY_side4_cameraA
201869,569475.5,0.354482326,16059.88963,990,841,5807,9,762.5283813,714.4981079,78.19792938,0.349297646,2021.10.22-14.38.30_RaspiY_side7_cameraA
392143,661456.5,0.592847753,16315.25454,1026,821,7878,24,905.1810303,674.489502,75.03012085,0.666904484,2021.10.22-15.13.19_RaspiY_side7_cameraA
245116,512911.5,0.47789141,11350.92257,836,854,7094,17,762.9989014,623.7237549,119.3782043,0.5759804,2021.10.22-14.32.26_RaspiY_side2_cameraA
482099,1046187.5,0.460815102,15067.62758,1714,1012,11580,27,1420.280151,714.3723755,82.28433228,0.864298106,2021.10.22-15.04.58_RaspiY_side2_cameraA
26370,559217.5,0.047155177,11290.2951,1052,721,6186,11,1130.798218,715.1709595,106.6116104,0.7746029,2021.10.22-15.10.39_RaspiY_side2_cameraA
99050,367845.5,0.269270658,10343.85036,910,734,7056,17,790.2611084,370.1973877,103.1354523,0.883490297,2021.10.22-13.58.47_RaspiY_side4_cameraA
22216,457460.5,0.048563756,5247.08322,806,818,5817,14,1394.233154,1045.121216,0,0.661887825,2021.10.22-14.28.30_RaspiY_side4_cameraA
273305,822187.5,0.332412011,20931.91558,1130,1051,8181,13,884.1623535,777.1541138,75.80252838,0.476873046,2021.10.22-13.49.38_RaspiY_side1_cameraA
241964,705508.5,0.342963976,21501.41573,1045,819,8864,12,906.1176758,637.6546021,109.7510605,0.71047581,2021.10.22-15.12.18_RaspiY_side4_cameraA
72236,684978.5,0.105457325,20006.41981,1059,945,9175,11,936.2578125,580.7137451,114.097168,0.78440433,2021.10.22-14.33.16_RaspiY_side7_cameraA
369451,860264.5,0.429462101,21149.72319,1140,844,9324,19,1047.287476,691.6692505,91.55106354,0.750879906,2021.10.22-14.51.11_RaspiY_side2_cameraA
214944,905166.5,0.237463494,19910.23063,1169,978,9386,15,1050.881348,635.7278442,109.6994858,0.796265504,2021.10.22-14.26.55_RaspiY_side1_cameraA
404629,1049130.5,0.385680332,21079.59758,1334,1110,8944,30,996.0422974,862.5095215,121.5867996,0.50015371,2021.10.22-15.09.03_RaspiY_side7_cameraA
284501,866296,0.328410843,16505.39925,1289,1018,8725,14,1038.156006,766.5917969,84.00656891,0.674344634,2021.10.22-13.49.38_RaspiY_side6_cameraA
167706,972741.5,0.172405516,55028.89109,1518,929,10001,13,1211.083618,552.1338501,94.23671722,0.890030655,2021.10.22-14.08.34_RaspiY_side7_cameraA
168030,706745,0.237751947,20403.30153,1252,809,9276,17,1056.789917,573.0363159,64.03736115,0.840222092,2021.10.22-14.27.42_RaspiY_side1_cameraA
116224,955017.5,0.121698293,31796.93309,1357,1054,8648,15,1370.420654,791.4934082,76.68855286,0.816351721,2021.10.22-13.46.58_RaspiY_side6_cameraA
417469,927407,0.450146484,18737.75092,1204,1019,10007,38,1117.440308,766.965332,116.1896591,0.727262797,2021.10.22-13.53.55_RaspiY_side2_cameraA
486063,1188618,0.408931213,26575.68597,1316,1419,9847,25,1250.148193,909.4159546,141.2380371,0.686164381,2021.10.22-13.50.32_RaspiY_side1_cameraA
263810,662696,0.398086,46736.27212,1177,848,7834,26,1001.636597,594.3853149,73.19042206,0.8048973,2021.10.22-15.08.12_RaspiY_side6_cameraA
90706,355678,0.255022802,11092.88507,909,762,6555,15,834.5379028,382.0545044,120.0397949,0.889053323,2021.10.22-13.58.47_RaspiY_side2_cameraA
310804,609504,0.509929385,12743.18992,1029,853,7331,22,953.7487183,552.8553467,100.2483063,0.814854443,2021.10.22-14.23.42_RaspiY_side5_cameraA
220130,585311,0.376090659,12370.90888,1108,828,8173,26,1055.775269,574.2490845,66.44886017,0.839142111,2021.10.22-15.13.19_RaspiY_side2_cameraA
174797,820996,0.212908467,80578.1591,1228,964,8648,19,833.8521729,729.5594482,69.41403198,0.484255553,2021.10.22-15.05.46_RaspiY_side4_cameraA
162760,725605,0.224309369,21253.96133,1301,847,8471,18,1160.845947,583.8152466,80.18680573,0.86433166,2021.10.22-14.40.14_RaspiY_side2_cameraA
76556,790465.5,0.096849262,23371.01982,1219,948,9823,13,1110.702881,602.2052002,31.14545059,0.840259863,2021.10.22-15.15.13_RaspiY_side3_cameraA
190369,618376,0.307853151,33548.73041,1138,865,7737,24,1076.029907,642.4907227,123.201889,0.802171468,2021.10.22-14.38.30_RaspiY_side1_cameraA
103701,637652.5,0.162629332,55739.41722,949,823,7032,10,711.4638062,500.0306702,68.32056427,0.711368177,2021.10.22-14.55.12_RaspiY_side7_cameraA
174046,575318,0.302521388,58460.65289,1033,856,7992,20,796.7233887,492.0249023,113.370903,0.786523373,2021.10.22-14.54.26_RaspiY_side3_cameraA
170330,681950,0.249769045,22328.01167,1212,839,8452,23,800.9733887,675.8388062,134.6495667,0.53670201,2021.10.22-14.38.30_RaspiY_side4_cameraA
150706,1101668.5,0.136797957,28573.82356,1239,1189,9833,13,1256.688232,831.7432251,109.1073074,0.749633403,2021.10.22-15.14.14_RaspiY_side3_cameraA
233606,892000.5,0.261889988,15010.84152,1225,1327,10272,13,1041.941284,693.8364868,96.88648224,0.746034341,2021.10.22-14.22.46_RaspiY_side6_cameraA
131935,816611.5,0.161563975,18823.74482,1380,1025,9373,15,1348.9198,682.2940674,65.66536713,0.86264624,2021.10.22-14.43.34_RaspiY_side2_cameraA
185343,637193,0.290874194,11687.05091,953,917,7627,17,767.9606323,632.7751465,65.98780823,0.566636031,2021.10.22-14.31.39_RaspiY_side3_cameraA
85830,518435,0.165555952,43878.7381,945,811,5907,24,814.7845459,634.118042,110.2595367,0.62793636,2021.10.22-14.26.07_RaspiY_side4_cameraA
265833,558704.5,0.475802504,9203.353765,1046,819,8118,30,884.5484619,577.8967285,117.3487778,0.757078442,2021.10.22-14.27.42_RaspiY_side6_cameraA
273401,873295,0.313068322,39648.11262,1369,884,9739,21,1215.937134,610.762146,108.6199493,0.864694889,2021.10.22-15.13.19_RaspiY_side5_cameraA
235587,924219,0.25490387,31322.81978,1240,1018,7338,16,1027.258545,810.1401367,72.23459625,0.614851534,2021.10.22-14.03.47_RaspiY_side4_cameraA
476226,712200.5,0.668668444,9490.098627,1002,891,7361,35,1081.271729,655.6495972,85.41156006,0.79518344,2021.10.22-14.46.50_RaspiY_side2_cameraA
390836,737846,0.529698609,11563.17857,1064,1032,8702,20,927.0973511,729.9412842,23.22155762,0.61651841,2021.10.22-13.57.59_RaspiY_side3_cameraA
295321,1262928,0.23383835,29114.37961,1878,975,12676,12,1728.632813,703.4564209,81.27166748,0.913453193,2021.10.22-14.08.34_RaspiY_side3_cameraA
378212,1079177,0.350463362,43143.84525,1615,1127,11580,18,1319.529175,682.1925659,115.9335556,0.855987236,2021.10.22-14.00.25_RaspiY_side7_cameraA
69765,566528.5,0.123144731,17456.14049,959,888,6972,12,818.0361328,640.7039185,114.6604843,0.621742114,2021.10.22-14.45.06_RaspiY_side3_cameraA
188290,1047975.5,0.179670231,23810.92235,1156,1544,11955,12,1094.89856,742.7377319,46.59741974,0.734727708,2021.10.22-14.43.34_RaspiY_side1_cameraA
164298,475761.5,0.345336897,11272.89407,751,809,6451,24,703.6332397,592.0807495,66.77888489,0.540316041,2021.10.22-14.31.39_RaspiY_side5_cameraA
258874,1199850.5,0.215755213,67162.35558,1287,1378,9626,20,1190.487061,930.6242065,3.995287895,0.623633086,2021.10.22-14.07.45_RaspiY_side1_cameraA
112723,999588.5,0.112769405,25101.43262,1412,1159,9245,11,1132.284912,645.1195068,104.0897598,0.821817959,2021.10.22-14.26.07_RaspiY_side3_cameraA
188279,748021.5,0.251702658,14418.01384,1077,852,9499,17,942.0698242,560.7114868,102.6721191,0.803584262,2021.10.22-14.10.24_RaspiY_side6_cameraA
276748,1190372.5,0.23248857,17387.16048,1270,1500,10763,17,1194.052368,581.5371704,120.694603,0.873386247,2021.10.22-14.26.55_RaspiY_side7_cameraA
70420,471537.5,0.149341251,13296.29301,908,924,7114,20,1023.716064,434.3296814,128.0322418,0.905536803,2021.10.22-15.15.13_RaspiY_side5_cameraA
156537,627278,0.249549641,12165.23775,1061,810,7356,14,757.027771,527.8743286,128.8588562,0.716780861,2021.10.22-14.41.49_RaspiY_side4_cameraA
72866,491624.5,0.148214745,17196.73994,795,852,6677,12,1162.630615,545.9623413,111.6782608,0.882883405,2021.10.22-14.39.25_RaspiY_side5_cameraA
124286,1017795,0.122112999,21635.53743,1538,1075,10337,21,1917.913818,804.3474121,99.977211,0.907807719,2021.10.22-13.48.44_RaspiY_side7_cameraA
191348,727958.5,0.262855644,24047.97751,1162,978,7953,19,1155.969727,754.8062744,68.07373047,0.757389201,2021.10.22-14.16.16_RaspiY_side6_cameraA
193890,816185,0.237556436,73173.39337,1130,1027,10288,15,963.2835693,536.5479126,65.4588089,0.830513213,2021.10.22-14.48.46_RaspiY_side3_cameraA
185779,780327.5,0.238078243,89214.91705,1024,1117,9443,15,934.5667725,600.4942627,96.69496918,0.766254182,2021.10.22-14.48.46_RaspiY_side2_cameraA
135846,612430,0.221814738,59772.00888,1166,830,8058,25,980.9248047,483.8218384,92.35258484,0.869898769,2021.10.22-14.50.25_RaspiY_side4_cameraA
113788,706507,0.161057145,19702.66852,1153,972,7863,21,1505.556641,959.8589478,0,0.770413756,2021.10.22-14.17.04_RaspiY_side4_cameraA
20928,482765,0.043350284,6017.025806,799,857,7359,19,1153.584595,765.9036255,144.670517,0.747791491,2021.10.22-14.29.17_RaspiY_side4_cameraA
187297,847481,0.221004365,31079.8916,1417,934,10278,19,1122.005859,613.6283569,117.005661,0.837195988,2021.10.22-14.12.51_RaspiY_side3_cameraA
418749,879838.5,0.475938482,16541.10794,1014,1182,8247,26,1150.87854,687.6397705,162.4912872,0.801875487,2021.10.22-14.06.13_RaspiY_side4_cameraA
133106,594375,0.223942797,21756.22828,1174,780,7492,16,957.9403076,472.5540466,77.99620056,0.869858008,2021.10.22-14.15.25_RaspiY_side1_cameraA
341622,746619.5,0.457558368,15388.69425,1323,904,8916,41,1133.146484,731.835022,81.96899414,0.763470026,2021.10.22-13.53.55_RaspiY_side6_cameraA
73477,467909,0.157032671,22029.81673,817,856,7583,9,632.1094971,485.965271,141.6702881,0.639490267,2021.10.22-14.44.20_RaspiY_side2_cameraA
209858,856004.5,0.245159926,25563.48296,1181,1083,8438,19,1236.630859,726.1138916,117.8905487,0.809462852,2021.10.22-14.20.19_RaspiY_side3_cameraA
188022,1165548.5,0.161316324,77924.35969,1656,946,11403,17,1777.504517,672.0890503,81.42229462,0.925761407,2021.10.22-14.00.25_RaspiY_side6_cameraA
146409,469039,0.312146751,11339.3995,858,840,6909,21,774.8662109,548.6182861,105.3176422,0.706195601,2021.10.22-14.46.04_RaspiY_side2_cameraA
244880,875115,0.27982608,14249.41543,1122,1112,8017,13,880.3042603,633.9411621,103.4517059,0.693830137,2021.10.22-14.19.29_RaspiY_side4_cameraA
169912,926060.5,0.183478293,49351.72673,1680,1002,11245,20,1838.654785,623.883667,104.6634827,0.940672706,2021.10.22-13.47.50_RaspiY_side5_cameraA
210789,1188450,0.177364635,36546.04843,1247,1442,10456,23,1325.775513,947.3898315,140.7316132,0.699540506,2021.10.22-13.51.26_RaspiY_side1_cameraA
105558,756740,0.139490446,95047.60049,1231,947,7891,10,703.3050537,539.5983276,91.88412476,0.641369359,2021.10.22-15.06.36_RaspiY_side5_cameraA
81537,382325.5,0.213265921,20556.90914,817,855,6998,21,803.0673218,377.1954346,132.2199554,0.882829595,2021.10.22-14.59.31_RaspiY_side1_cameraA
132317,865447.5,0.152888535,64354.4534,1271,908,9091,21,1158.762573,607.2719116,109.6776123,0.851675613,2021.10.22-14.04.36_RaspiY_side3_cameraA
311624,842777.5,0.369758329,16128.96672,1573,963,11970,14,1269.61731,576.862854,65.17710114,0.890818345,2021.10.22-14.17.04_RaspiY_side3_cameraA
153050,603377,0.253655675,13801.25649,1016,870,7877,15,807.4811401,628.8323364,97.64854431,0.627324554,2021.10.22-14.15.25_RaspiY_side4_cameraA
276390,694686,0.397863207,13609.42038,987,990,8897,26,932.2006836,634.3944702,115.9479141,0.732716294,2021.10.22-14.32.26_RaspiY_side5_cameraA
174544,608787,0.28670783,10205.51412,969,866,7800,26,912.3369751,474.4919434,98.52445984,0.854115064,2021.10.22-14.35.41_RaspiY_side7_cameraA
154806,1094434,0.141448456,22992.49022,1527,1222,9109,16,1395.181763,881.5123291,96.53769684,0.775110127,2021.10.22-14.01.15_RaspiY_side1_cameraA
518286,1033034,0.501712432,22421.22608,1209,1361,10187,31,988.453186,810.0314941,95.10227203,0.573087707,2021.10.22-15.00.21_RaspiY_side6_cameraA
65477,524327,0.124878177,16487.06213,957,832,6190,11,806.1151733,522.4343872,114.5521164,0.761564594,2021.10.22-14.30.13_RaspiY_side3_cameraA
177478,1036390,0.171246345,32997.81717,1492,1227,10294,9,1338.666504,655.9393311,75.71112061,0.87172548,2021.10.22-15.03.19_RaspiY_side5_cameraA
95632,439622,0.217532335,15270.87421,877,845,6609,20,734.5563965,440.7637024,108.3866348,0.799969506,2021.10.22-14.59.31_RaspiY_side6_cameraA
83950,568471.5,0.147676709,32173.15685,1102,720,8775,19,972.8291016,523.7789917,69.38923645,0.842684284,2021.10.22-14.21.09_RaspiY_side2_cameraA
89004,604549,0.147223798,18246.39727,956,805,6948,12,843.4801025,550.3175659,116.6816101,0.757843029,2021.10.22-14.43.34_RaspiY_side4_cameraA
163325,1007148,0.162165839,28228.94813,1157,1048,9063,18,992.9725952,879.5211792,87.54949951,0.464170877,2021.10.22-15.14.14_RaspiY_side5_cameraA
385959,794032.5,0.486074562,18034.41106,1145,845,8791,17,1054.176147,633.4385986,108.708168,0.79933551,2021.10.22-14.51.11_RaspiY_side7_cameraA
197474,1014545,0.194642919,24714.29444,1054,1319,9499,15,1216.872437,819.1206665,134.4433289,0.739518696,2021.10.22-13.59.34_RaspiY_side3_cameraA
166233,478623,0.34731511,8788.075327,867,801,7033,16,689.5026245,533.2427979,96.08283234,0.633951112,2021.10.22-14.15.25_RaspiY_side3_cameraA
283679,1358803,0.208771249,25822.40218,1646,1236,11004,23,1500.014404,929.2893066,62.78124619,0.784980671,2021.10.22-14.09.22_RaspiY_side7_cameraA
100244,543645,0.184392388,55535.21184,1062,922,7141,10,646.4553223,506.9507446,76.52399445,0.620507206,2021.10.22-14.59.31_RaspiY_side2_cameraA
