camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3586.0,8385.0,0.4276684555754323,734.8424218893051,193,84,1384,16,True,157.30882263183594,60.455177307128906,71.79232788085938,0.9232045739711132,raspiT_cameraB.2021.11.01-17.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,17392.0,36113.0,0.4815994240301277,1813.5420929193497,221,264,1953,25,True,193.6041717529297,179.21778869628906,70.2101821899414,0.37827865972274377,raspiT_cameraB.2021.11.08-19.00.02_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,31433.0,53539.0,0.5871047273949831,2400.222756743431,288,273,1969,26,True,260.50384521484375,220.82913208007812,52.13316345214844,0.5304757898547917,raspiT_cameraB.2021.11.10-14.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,9768.0,15413.0,0.6337507299033284,910.5483322143555,165,138,1202,27,True,151.56051635742188,115.03480529785156,56.58266830444336,0.651087751588339,raspiT_cameraB.2021.11.05-16.30.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,10112.0,15936.0,0.6345381526104418,815.979790687561,149,169,1227,24,True,153.25965881347656,121.39171600341797,147.31033325195312,0.6104358747938284,raspiT_cameraB.2021.11.04-19.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,59736.0,99747.5,0.5988721521842653,3523.574528813362,374,409,2854,30,True,388.5373229980469,296.73291015625,28.919769287109375,0.6455501237569944,raspiT_cameraB.2021.11.12-09.00.02_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,15104.0,25204.0,0.5992699571496588,1229.425529718399,224,170,1469,26,True,200.2420654296875,139.59165954589844,78.21234130859375,0.7169597539409835,raspiT_cameraB.2021.11.07-19.30.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,5030.0,11973.0,0.42011191848325397,944.0730382204056,202,107,1426,14,True,157.44056701660156,82.00101470947266,106.0877456665039,0.853655597540744,raspiT_cameraB.2021.11.06-13.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,5664.0,23663.5,0.23935597016502208,1246.0491960048676,233,128,1669,14,True,214.18577575683594,121.27741241455078,86.19152069091797,0.8242504905331012,raspiT_cameraB.2021.11.02-12.30.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,21585.0,40784.5,0.5292451789282693,2304.0998779535294,212,256,1846,23,True,228.634521484375,189.43019104003906,144.82923889160156,0.5599470633948677,raspiT_cameraB.2021.11.09-17.00.01_12
