camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,29210.0,53928.0,0.5416481234238244,2829.417700767517,276,296,1899,26,True,247.15866088867188,217.3953399658203,30.4779109954834,0.47575456306017594,raspiM_cameraB.2023.05.28-20.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,6114.0,17247.0,0.354496434162463,1439.7668594121933,242,127,1636,14,True,165.6928253173828,104.65985107421875,85.82667541503906,0.7752537942645812,raspiM_cameraB.2023.05.22-20.30.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,42734.0,91030.5,0.469447053460104,4997.791106462479,422,347,2975,27,True,302.5931396484375,271.7779235839844,118.41556549072266,0.439662886762393,raspiM_cameraB.2023.05.30-18.00.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1620.0,3060.5,0.5293252736480967,399.7241995334625,68,67,568,20,True,76.41158294677734,47.70262908935547,124.77986907958984,0.7811964196875085,raspiM_cameraB.2023.05.18-13.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,5388.0,8758.0,0.615208951815483,946.2706713676453,125,100,926,23,True,116.01095581054688,83.94880676269531,117.65489959716797,0.6901899253023167,raspiM_cameraB.2023.05.21-20.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,5790.0,12112.0,0.47803830911492734,1152.597669005394,127,149,1085,22,True,138.61264038085938,105.846923828125,168.90045166015625,0.6456698620149337,raspiM_cameraB.2023.05.21-13.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,944.0,1496.0,0.6310160427807486,306.8337001800537,55,45,371,15,True,46.39327621459961,37.924659729003906,90.06661987304688,0.5759849998617409,raspiM_cameraB.2023.05.22-12.00.02_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,49575.0,94290.5,0.5257687677973921,3615.76369535923,359,356,2738,34,True,340.07464599609375,295.8195495605469,106.92316436767578,0.49328717169891784,raspiM_cameraB.2023.05.29-17.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1167.0,2533.0,0.4607185155941571,433.2977719306946,37,95,667,18,True,96.36820220947266,27.18680763244629,6.643778324127197,0.9593809241115342,raspiM_cameraB.2023.05.18-10.30.02_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2784.0,5079.5,0.5480854414804607,591.6123442649841,107,68,773,21,True,100.59347534179688,56.85009002685547,70.06925201416016,0.8249902966349443,raspiM_cameraB.2023.05.19-15.00.01_10
